'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
48,15,437,247,0.638889,0.761905,0.098969,0.761905,0.901031,0.175182,0.649264,1.17349,0.025997
48,15,436,248,0.637427,0.761905,0.099174,0.761905,0.900826,0.175503,0.647925,1.175915,0.026157
48,15,435,249,0.635965,0.761905,0.099379,0.761905,0.900621,0.175824,0.646586,1.17835,0.026215
48,15,434,250,0.634503,0.761905,0.099585,0.761905,0.900415,0.176147,0.645248,1.180794,0.026243
48,15,433,251,0.633041,0.761905,0.099792,0.761905,0.900208,0.176471,0.643909,1.183249,0.02632
48,15,432,252,0.631579,0.761905,0.1,0.761905,0.9,0.176796,0.64257,1.185714,0.026446
48,15,431,253,0.630117,0.761905,0.100209,0.761905,0.899791,0.177122,0.641232,1.18819,0.026495
48,15,430,254,0.628655,0.761905,0.100418,0.761905,0.899582,0.177449,0.639893,1.190675,0.026602
48,15,429,255,0.627193,0.761905,0.100629,0.761905,0.899371,0.177778,0.638554,1.193172,0.026607
48,15,428,256,0.625731,0.761905,0.10084,0.761905,0.89916,0.178108,0.637216,1.195678,0.026713
47,16,428,256,0.625731,0.746032,0.098947,0.746032,0.901053,0.174721,0.635877,1.173233,0.026886
47,16,427,257,0.624269,0.746032,0.099156,0.746032,0.900844,0.175047,0.634538,1.175708,0.026917
47,16,426,258,0.622807,0.746032,0.099366,0.746032,0.900634,0.175373,0.633199,1.178194,0.026946
47,16,425,259,0.621345,0.746032,0.099576,0.746032,0.900424,0.175701,0.631861,1.18069,0.027072
46,17,425,259,0.621345,0.730159,0.097665,0.730159,0.902335,0.172285,0.630522,1.158022,0.027155
45,18,425,259,0.621345,0.714286,0.095745,0.714286,0.904255,0.168856,0.629183,1.135258,0.0276
45,18,424,260,0.619883,0.714286,0.095949,0.714286,0.904051,0.169173,0.627845,1.137679,0.027653
45,18,423,261,0.618421,0.714286,0.096154,0.714286,0.903846,0.169492,0.626506,1.14011,0.027685
45,18,422,262,0.616959,0.714286,0.09636,0.714286,0.90364,0.169811,0.625167,1.142551,0.027784
45,18,421,263,0.615497,0.714286,0.096567,0.714286,0.903433,0.170132,0.623829,1.145003,0.027888
45,18,420,264,0.614035,0.714286,0.096774,0.714286,0.903226,0.170455,0.62249,1.147465,0.027978
45,18,419,265,0.612573,0.714286,0.096983,0.714286,0.903017,0.170778,0.621151,1.149938,0.027978
45,18,418,266,0.611111,0.714286,0.097192,0.714286,0.902808,0.171103,0.619813,1.152422,0.028058
45,18,417,267,0.609649,0.714286,0.097403,0.714286,0.902597,0.171429,0.618474,1.154917,0.028082
45,18,416,268,0.608187,0.714286,0.097614,0.714286,0.902386,0.171756,0.617135,1.157422,0.028115
45,18,415,269,0.606725,0.714286,0.097826,0.714286,0.902174,0.172084,0.615797,1.159938,0.028183
45,18,414,270,0.605263,0.714286,0.098039,0.714286,0.901961,0.172414,0.614458,1.162465,0.028239
45,18,413,271,0.603801,0.714286,0.098253,0.714286,0.901747,0.172745,0.613119,1.165003,0.028246
45,18,412,272,0.602339,0.714286,0.098468,0.714286,0.901532,0.173077,0.61178,1.167552,0.028336
45,18,411,273,0.600877,0.714286,0.098684,0.714286,0.901316,0.17341,0.610442,1.170113,0.028396
45,18,410,274,0.599415,0.714286,0.098901,0.714286,0.901099,0.173745,0.609103,1.172684,0.028419
45,18,409,275,0.597953,0.714286,0.099119,0.714286,0.900881,0.174081,0.607764,1.175267,0.028433
44,19,409,275,0.597953,0.698413,0.09713,0.698413,0.90287,0.170543,0.606426,1.151687,0.028465
44,19,408,276,0.596491,0.698413,0.097345,0.698413,0.902655,0.170874,0.605087,1.154235,0.028495
44,19,407,277,0.595029,0.698413,0.097561,0.698413,0.902439,0.171206,0.603748,1.156794,0.028552
44,19,406,278,0.593567,0.698413,0.097778,0.698413,0.902222,0.17154,0.60241,1.159365,0.028605
44,19,405,279,0.592105,0.698413,0.097996,0.698413,0.902004,0.171875,0.601071,1.161947,0.028607
44,19,404,280,0.590643,0.698413,0.098214,0.698413,0.901786,0.172211,0.599732,1.164541,0.028778
44,19,403,281,0.589181,0.698413,0.098434,0.698413,0.901566,0.172549,0.598394,1.167146,0.028784
44,19,402,282,0.587719,0.698413,0.098655,0.698413,0.901345,0.172888,0.597055,1.169763,0.028821
44,19,401,283,0.586257,0.698413,0.098876,0.698413,0.901124,0.173228,0.595716,1.172392,0.028945
44,19,400,284,0.584795,0.698413,0.099099,0.698413,0.900901,0.17357,0.594378,1.175032,0.028978
43,20,400,284,0.584795,0.68254,0.097065,0.68254,0.902935,0.16996,0.593039,1.150919,0.029124
43,20,399,285,0.583333,0.68254,0.097285,0.68254,0.902715,0.170297,0.5917,1.153523,0.02931
43,20,398,286,0.581871,0.68254,0.097506,0.68254,0.902494,0.170635,0.590361,1.156139,0.029406
43,20,397,287,0.580409,0.68254,0.097727,0.68254,0.902273,0.170974,0.589023,1.158766,0.029454
43,20,396,288,0.578947,0.68254,0.09795,0.68254,0.90205,0.171315,0.587684,1.161406,0.029498
42,21,396,288,0.578947,0.666667,0.09589,0.666667,0.90411,0.167665,0.586345,1.136986,0.029499
42,21,395,289,0.577485,0.666667,0.09611,0.666667,0.90389,0.168,0.585007,1.139588,0.029897
42,21,394,290,0.576023,0.666667,0.09633,0.666667,0.90367,0.168337,0.583668,1.142202,0.030007
42,21,393,291,0.574561,0.666667,0.096552,0.666667,0.903448,0.168675,0.582329,1.144828,0.030108
41,22,393,291,0.574561,0.650794,0.09447,0.650794,0.90553,0.16499,0.580991,1.120145,0.030147
41,22,392,292,0.573099,0.650794,0.094688,0.650794,0.905312,0.165323,0.579652,1.122732,0.030191
41,22,391,293,0.571637,0.650794,0.094907,0.650794,0.905093,0.165657,0.578313,1.125331,0.030573
41,22,390,294,0.570175,0.650794,0.095128,0.650794,0.904872,0.165992,0.576975,1.127942,0.030588
41,22,389,295,0.568713,0.650794,0.095349,0.650794,0.904651,0.166329,0.575636,1.130565,0.030726
41,22,388,296,0.567251,0.650794,0.095571,0.650794,0.904429,0.166667,0.574297,1.1332,0.030855
41,22,387,297,0.565789,0.650794,0.095794,0.650794,0.904206,0.167006,0.572959,1.135848,0.030902
41,22,386,298,0.564327,0.650794,0.096019,0.650794,0.903981,0.167347,0.57162,1.138508,0.030912
41,22,385,299,0.562865,0.650794,0.096244,0.650794,0.903756,0.167689,0.570281,1.14118,0.030954
41,22,384,300,0.561404,0.650794,0.096471,0.650794,0.903529,0.168033,0.568942,1.143866,0.030997
41,22,383,301,0.559942,0.650794,0.096698,0.650794,0.903302,0.168378,0.567604,1.146563,0.031042
40,23,383,301,0.559942,0.634921,0.094563,0.634921,0.905437,0.164609,0.566265,1.121243,0.031051
40,23,382,302,0.55848,0.634921,0.094787,0.634921,0.905213,0.164948,0.564926,1.1239,0.031777
40,23,381,303,0.557018,0.634921,0.095012,0.634921,0.904988,0.165289,0.563588,1.126569,0.031904
40,23,380,304,0.555556,0.634921,0.095238,0.634921,0.904762,0.165631,0.562249,1.129252,0.032242
40,23,379,305,0.554094,0.634921,0.095465,0.634921,0.904535,0.165975,0.56091,1.131947,0.03241
40,23,378,306,0.552632,0.634921,0.095694,0.634921,0.904306,0.16632,0.559572,1.134655,0.032477
40,23,377,307,0.55117,0.634921,0.095923,0.634921,0.904077,0.166667,0.558233,1.137376,0.032483
40,23,376,308,0.549708,0.634921,0.096154,0.634921,0.903846,0.167015,0.556894,1.14011,0.03254
40,23,375,309,0.548246,0.634921,0.096386,0.634921,0.903614,0.167364,0.555556,1.142857,0.03254
40,23,374,310,0.546784,0.634921,0.096618,0.634921,0.903382,0.167715,0.554217,1.145618,0.032593
40,23,373,311,0.545322,0.634921,0.096852,0.634921,0.903148,0.168067,0.552878,1.148392,0.033036
40,23,372,312,0.54386,0.634921,0.097087,0.634921,0.902913,0.168421,0.551539,1.151179,0.033042
40,23,371,313,0.542398,0.634921,0.097324,0.634921,0.902676,0.168776,0.550201,1.15398,0.033091
40,23,370,314,0.540936,0.634921,0.097561,0.634921,0.902439,0.169133,0.548862,1.156794,0.033159
40,23,369,315,0.539474,0.634921,0.0978,0.634921,0.9022,0.169492,0.547523,1.159623,0.033211
40,23,368,316,0.538012,0.634921,0.098039,0.634921,0.901961,0.169851,0.546185,1.162465,0.033397
40,23,367,317,0.53655,0.634921,0.09828,0.634921,0.90172,0.170213,0.544846,1.165321,0.033428
40,23,366,318,0.535088,0.634921,0.098522,0.634921,0.901478,0.170576,0.543507,1.168191,0.033459
40,23,365,319,0.533626,0.634921,0.098765,0.634921,0.901235,0.17094,0.542169,1.171076,0.033492
40,23,364,320,0.532164,0.634921,0.09901,0.634921,0.90099,0.171306,0.54083,1.173975,0.033678
40,23,363,321,0.530702,0.634921,0.099256,0.634921,0.900744,0.171674,0.539491,1.176888,0.033822
40,23,362,322,0.52924,0.634921,0.099502,0.634921,0.900498,0.172043,0.538153,1.179815,0.033892
40,23,361,323,0.527778,0.634921,0.099751,0.634921,0.900249,0.172414,0.536814,1.182757,0.033941
40,23,360,324,0.526316,0.634921,0.1,0.634921,0.9,0.172786,0.535475,1.185714,0.034115
40,23,359,325,0.524854,0.634921,0.100251,0.634921,0.899749,0.17316,0.534137,1.188686,0.034391
40,23,358,326,0.523392,0.634921,0.100503,0.634921,0.899497,0.173536,0.532798,1.191673,0.034463
40,23,357,327,0.52193,0.634921,0.100756,0.634921,0.899244,0.173913,0.531459,1.194674,0.034468
40,23,356,328,0.520468,0.634921,0.10101,0.634921,0.89899,0.174292,0.53012,1.197691,0.034555
40,23,355,329,0.519006,0.634921,0.101266,0.634921,0.898734,0.174672,0.528782,1.200723,0.034602
40,23,354,330,0.517544,0.634921,0.101523,0.634921,0.898477,0.175055,0.527443,1.203771,0.034732
40,23,353,331,0.516082,0.634921,0.101781,0.634921,0.898219,0.175439,0.526104,1.206834,0.034985
40,23,352,332,0.51462,0.634921,0.102041,0.634921,0.897959,0.175824,0.524766,1.209913,0.035018
40,23,351,333,0.513158,0.634921,0.102302,0.634921,0.897698,0.176211,0.523427,1.213007,0.035124
40,23,350,334,0.511696,0.634921,0.102564,0.634921,0.897436,0.1766,0.522088,1.216117,0.035213
40,23,349,335,0.510234,0.634921,0.102828,0.634921,0.897172,0.176991,0.52075,1.219243,0.035305
40,23,348,336,0.508772,0.634921,0.103093,0.634921,0.896907,0.177384,0.519411,1.222386,0.03532
40,23,347,337,0.50731,0.634921,0.103359,0.634921,0.896641,0.177778,0.518072,1.225544,0.035449
40,23,346,338,0.505848,0.634921,0.103627,0.634921,0.896373,0.178174,0.516734,1.228719,0.03555
39,24,346,338,0.505848,0.619048,0.101299,0.619048,0.898701,0.174107,0.515395,1.201113,0.035612
39,24,345,339,0.504386,0.619048,0.101563,0.619048,0.898438,0.174497,0.514056,1.204241,0.035633
39,24,344,340,0.502924,0.619048,0.101828,0.619048,0.898172,0.174888,0.512718,1.207385,0.035984
39,24,343,341,0.501462,0.619048,0.102094,0.619048,0.897906,0.175281,0.511379,1.210546,0.036119
39,24,342,342,0.5,0.619048,0.102362,0.619048,0.897638,0.175676,0.51004,1.213723,0.036288
39,24,341,343,0.498538,0.619048,0.102632,0.619048,0.897368,0.176072,0.508701,1.216917,0.036321
38,25,341,343,0.498538,0.603175,0.100264,0.603175,0.899736,0.171946,0.507363,1.188843,0.036378
38,25,340,344,0.497076,0.603175,0.100529,0.603175,0.899471,0.172336,0.506024,1.191988,0.036471
38,25,339,345,0.495614,0.603175,0.100796,0.603175,0.899204,0.172727,0.504685,1.19515,0.036587
38,25,338,346,0.494152,0.603175,0.101064,0.603175,0.898936,0.173121,0.503347,1.198328,0.036746
38,25,337,347,0.49269,0.603175,0.101333,0.603175,0.898667,0.173516,0.502008,1.201524,0.036918
38,25,336,348,0.491228,0.603175,0.101604,0.603175,0.898396,0.173913,0.500669,1.204736,0.036946
38,25,335,349,0.489766,0.603175,0.101877,0.603175,0.898123,0.174312,0.499331,1.207966,0.036946
37,26,335,349,0.489766,0.587302,0.099462,0.587302,0.900538,0.170115,0.497992,1.179339,0.037226
37,26,334,350,0.488304,0.587302,0.09973,0.587302,0.90027,0.170507,0.496653,1.182518,0.037247
37,26,333,351,0.486842,0.587302,0.1,0.587302,0.9,0.170901,0.495315,1.185714,0.037276
37,26,332,352,0.48538,0.587302,0.100271,0.587302,0.899729,0.171296,0.493976,1.188928,0.037775
37,26,331,353,0.483918,0.587302,0.100543,0.587302,0.899457,0.171694,0.492637,1.192158,0.037872
37,26,330,354,0.482456,0.587302,0.100817,0.587302,0.899183,0.172093,0.491299,1.195407,0.03792
37,26,329,355,0.480994,0.587302,0.101093,0.587302,0.898907,0.172494,0.48996,1.198673,0.037959
37,26,328,356,0.479532,0.587302,0.10137,0.587302,0.89863,0.172897,0.488621,1.201957,0.038208
37,26,327,357,0.47807,0.587302,0.101648,0.587302,0.898352,0.173302,0.487282,1.205259,0.038432
37,26,326,358,0.476608,0.587302,0.101928,0.587302,0.898072,0.173709,0.485944,1.208579,0.038453
36,27,326,358,0.476608,0.571429,0.099448,0.571429,0.900552,0.169412,0.484605,1.179163,0.038532
36,27,325,359,0.475146,0.571429,0.099723,0.571429,0.900277,0.169811,0.483266,1.18243,0.039125
36,27,324,360,0.473684,0.571429,0.1,0.571429,0.9,0.170213,0.481928,1.185714,0.039256
36,27,323,361,0.472222,0.571429,0.100279,0.571429,0.899721,0.170616,0.480589,1.189017,0.039303
36,27,322,362,0.47076,0.571429,0.100559,0.571429,0.899441,0.171021,0.47925,1.192338,0.039349
36,27,321,363,0.469298,0.571429,0.10084,0.571429,0.89916,0.171429,0.477912,1.195678,0.03982
36,27,320,364,0.467836,0.571429,0.101124,0.571429,0.898876,0.171838,0.476573,1.199037,0.040299
36,27,319,365,0.466374,0.571429,0.101408,0.571429,0.898592,0.172249,0.475234,1.202414,0.040579
36,27,318,366,0.464912,0.571429,0.101695,0.571429,0.898305,0.172662,0.473896,1.205811,0.040673
36,27,317,367,0.46345,0.571429,0.101983,0.571429,0.898017,0.173077,0.472557,1.209227,0.040929
36,27,316,368,0.461988,0.571429,0.102273,0.571429,0.897727,0.173494,0.471218,1.212662,0.041252
36,27,315,369,0.460526,0.571429,0.102564,0.571429,0.897436,0.173913,0.46988,1.216117,0.04132
36,27,314,370,0.459064,0.571429,0.102857,0.571429,0.897143,0.174334,0.468541,1.219592,0.041322
35,28,314,370,0.459064,0.555556,0.100287,0.555556,0.899713,0.169903,0.467202,1.189112,0.04151
35,28,313,371,0.457602,0.555556,0.100575,0.555556,0.899425,0.170316,0.465863,1.192529,0.04152
35,28,312,372,0.45614,0.555556,0.100865,0.555556,0.899135,0.170732,0.464525,1.195965,0.041546
35,28,311,373,0.454678,0.555556,0.101156,0.555556,0.898844,0.171149,0.463186,1.199422,0.04194
35,28,310,374,0.453216,0.555556,0.101449,0.555556,0.898551,0.171569,0.461847,1.202899,0.041978
35,28,309,375,0.451754,0.555556,0.101744,0.555556,0.898256,0.17199,0.460509,1.206395,0.04217
35,28,308,376,0.450292,0.555556,0.102041,0.555556,0.897959,0.172414,0.45917,1.209913,0.042232
35,28,307,377,0.44883,0.555556,0.102339,0.555556,0.897661,0.17284,0.457831,1.21345,0.042274
35,28,306,378,0.447368,0.555556,0.102639,0.555556,0.897361,0.173267,0.456493,1.217009,0.042283
35,28,305,379,0.445906,0.555556,0.102941,0.555556,0.897059,0.173697,0.455154,1.220588,0.042406
34,29,305,379,0.445906,0.539683,0.100295,0.539683,0.899705,0.169154,0.453815,1.189212,0.042515
34,29,304,380,0.444444,0.539683,0.100592,0.539683,0.899408,0.169576,0.452477,1.19273,0.042898
34,29,303,381,0.442982,0.539683,0.10089,0.539683,0.89911,0.17,0.451138,1.19627,0.042949
34,29,302,382,0.44152,0.539683,0.10119,0.539683,0.89881,0.170426,0.449799,1.19983,0.042965
34,29,301,383,0.440058,0.539683,0.101493,0.539683,0.898507,0.170854,0.448461,1.203412,0.04304
34,29,300,384,0.438596,0.539683,0.101796,0.539683,0.898204,0.171285,0.447122,1.207015,0.043191
34,29,299,385,0.437135,0.539683,0.102102,0.539683,0.897898,0.171717,0.445783,1.210639,0.043209
33,30,299,385,0.437135,0.52381,0.099398,0.52381,0.900602,0.167089,0.444444,1.178571,0.043382
33,30,298,386,0.435673,0.52381,0.099698,0.52381,0.900302,0.167513,0.443106,1.182132,0.043519
33,30,297,387,0.434211,0.52381,0.1,0.52381,0.9,0.167939,0.441767,1.185714,0.043617
33,30,296,388,0.432749,0.52381,0.100304,0.52381,0.899696,0.168367,0.440428,1.189318,0.043757
33,30,295,389,0.431287,0.52381,0.10061,0.52381,0.89939,0.168798,0.43909,1.192944,0.043875
33,30,294,390,0.429825,0.52381,0.100917,0.52381,0.899083,0.169231,0.437751,1.196592,0.043927
33,30,293,391,0.428363,0.52381,0.101227,0.52381,0.898773,0.169666,0.436412,1.200263,0.044037
33,30,292,392,0.426901,0.52381,0.101538,0.52381,0.898462,0.170103,0.435074,1.203956,0.044209
33,30,291,393,0.425439,0.52381,0.101852,0.52381,0.898148,0.170543,0.433735,1.207672,0.044471
33,30,290,394,0.423977,0.52381,0.102167,0.52381,0.897833,0.170984,0.432396,1.211411,0.044663
33,30,289,395,0.422515,0.52381,0.102484,0.52381,0.897516,0.171429,0.431058,1.215173,0.044807
33,30,288,396,0.421053,0.52381,0.102804,0.52381,0.897196,0.171875,0.429719,1.218959,0.045169
33,30,287,397,0.419591,0.52381,0.103125,0.52381,0.896875,0.172324,0.42838,1.222768,0.045194
33,30,286,398,0.418129,0.52381,0.103448,0.52381,0.896552,0.172775,0.427041,1.226601,0.045328
33,30,285,399,0.416667,0.52381,0.103774,0.52381,0.896226,0.173228,0.425703,1.230458,0.045332
33,30,284,400,0.415205,0.52381,0.104101,0.52381,0.895899,0.173684,0.424364,1.23434,0.045336
33,30,283,401,0.413743,0.52381,0.10443,0.52381,0.89557,0.174142,0.423025,1.238246,0.045392
33,30,282,402,0.412281,0.52381,0.104762,0.52381,0.895238,0.174603,0.421687,1.242177,0.045458
33,30,281,403,0.410819,0.52381,0.105096,0.52381,0.894904,0.175066,0.420348,1.246133,0.045537
33,30,280,404,0.409357,0.52381,0.105431,0.52381,0.894569,0.175532,0.419009,1.250114,0.045882
33,30,279,405,0.407895,0.52381,0.105769,0.52381,0.894231,0.176,0.417671,1.254121,0.046114
33,30,278,406,0.406433,0.52381,0.106109,0.52381,0.893891,0.176471,0.416332,1.258153,0.046716
33,30,277,407,0.404971,0.52381,0.106452,0.52381,0.893548,0.176944,0.414993,1.262212,0.046896
33,30,276,408,0.403509,0.52381,0.106796,0.52381,0.893204,0.177419,0.413655,1.266297,0.04706
33,30,275,409,0.402047,0.52381,0.107143,0.52381,0.892857,0.177898,0.412316,1.270408,0.047064
33,30,274,410,0.400585,0.52381,0.107492,0.52381,0.892508,0.178378,0.410977,1.274546,0.047164
33,30,273,411,0.399123,0.52381,0.107843,0.52381,0.892157,0.178862,0.409639,1.278711,0.047363
32,31,273,411,0.399123,0.507937,0.104918,0.507937,0.895082,0.173913,0.4083,1.244028,0.047403
32,31,272,412,0.397661,0.507937,0.105263,0.507937,0.894737,0.174387,0.406961,1.24812,0.048156
32,31,271,413,0.396199,0.507937,0.105611,0.507937,0.894389,0.174863,0.405622,1.25224,0.04842
32,31,270,414,0.394737,0.507937,0.10596,0.507937,0.89404,0.175342,0.404284,1.256386,0.048467
32,31,269,415,0.393275,0.507937,0.106312,0.507937,0.893688,0.175824,0.402945,1.26056,0.048529
32,31,268,416,0.391813,0.507937,0.106667,0.507937,0.893333,0.176309,0.401606,1.264762,0.048815
32,31,267,417,0.390351,0.507937,0.107023,0.507937,0.892977,0.176796,0.400268,1.268992,0.048856
32,31,266,418,0.388889,0.507937,0.107383,0.507937,0.892617,0.177285,0.398929,1.27325,0.049283
32,31,265,419,0.387427,0.507937,0.107744,0.507937,0.892256,0.177778,0.39759,1.277537,0.04931
32,31,264,420,0.385965,0.507937,0.108108,0.507937,0.891892,0.178273,0.396252,1.281853,0.049422
32,31,263,421,0.384503,0.507937,0.108475,0.507937,0.891525,0.178771,0.394913,1.286199,0.049578
32,31,262,422,0.383041,0.507937,0.108844,0.507937,0.891156,0.179272,0.393574,1.290573,0.049671
32,31,261,423,0.381579,0.507937,0.109215,0.507937,0.890785,0.179775,0.392236,1.294978,0.04991
31,32,261,423,0.381579,0.492063,0.106164,0.492063,0.893836,0.174648,0.390897,1.258806,0.050315
31,32,260,424,0.380117,0.492063,0.106529,0.492063,0.893471,0.175141,0.389558,1.263132,0.050343
31,32,259,425,0.378655,0.492063,0.106897,0.492063,0.893103,0.175637,0.38822,1.267488,0.050575
31,32,258,426,0.377193,0.492063,0.107266,0.492063,0.892734,0.176136,0.386881,1.271873,0.050581
31,32,257,427,0.375731,0.492063,0.107639,0.492063,0.892361,0.176638,0.385542,1.27629,0.050644
31,32,256,428,0.374269,0.492063,0.108014,0.492063,0.891986,0.177143,0.384203,1.280737,0.051476
31,32,255,429,0.372807,0.492063,0.108392,0.492063,0.891608,0.17765,0.382865,1.285215,0.051562
31,32,254,430,0.371345,0.492063,0.108772,0.492063,0.891228,0.178161,0.381526,1.289724,0.051834
31,32,253,431,0.369883,0.492063,0.109155,0.492063,0.890845,0.178674,0.380187,1.294266,0.051869
31,32,252,432,0.368421,0.492063,0.109541,0.492063,0.890459,0.179191,0.378849,1.298839,0.051917
30,33,252,432,0.368421,0.47619,0.106383,0.47619,0.893617,0.173913,0.37751,1.261398,0.051952
30,33,251,433,0.366959,0.47619,0.106762,0.47619,0.893238,0.174419,0.376171,1.265887,0.051988
30,33,250,434,0.365497,0.47619,0.107143,0.47619,0.892857,0.174927,0.374833,1.270408,0.052062
30,33,249,435,0.364035,0.47619,0.107527,0.47619,0.892473,0.175439,0.373494,1.274962,0.05232
30,33,248,436,0.362573,0.47619,0.107914,0.47619,0.892086,0.175953,0.372155,1.279548,0.052329
30,33,247,437,0.361111,0.47619,0.108303,0.47619,0.891697,0.176471,0.370817,1.284167,0.052404
30,33,246,438,0.359649,0.47619,0.108696,0.47619,0.891304,0.176991,0.369478,1.28882,0.052541
30,33,245,439,0.358187,0.47619,0.109091,0.47619,0.890909,0.177515,0.368139,1.293506,0.052604
30,33,244,440,0.356725,0.47619,0.109489,0.47619,0.890511,0.178042,0.366801,1.298227,0.053163
30,33,243,441,0.355263,0.47619,0.10989,0.47619,0.89011,0.178571,0.365462,1.302983,0.0537
30,33,242,442,0.353801,0.47619,0.110294,0.47619,0.889706,0.179104,0.364123,1.307773,0.053706
30,33,241,443,0.352339,0.47619,0.110701,0.47619,0.889299,0.179641,0.362784,1.312599,0.053935
30,33,240,444,0.350877,0.47619,0.111111,0.47619,0.888889,0.18018,0.361446,1.31746,0.054106
30,33,239,445,0.349415,0.47619,0.111524,0.47619,0.888476,0.180723,0.360107,1.322358,0.054263
30,33,238,446,0.347953,0.47619,0.11194,0.47619,0.88806,0.181269,0.358768,1.327292,0.054697
30,33,237,447,0.346491,0.47619,0.11236,0.47619,0.88764,0.181818,0.35743,1.332263,0.054844
30,33,236,448,0.345029,0.47619,0.112782,0.47619,0.887218,0.182371,0.356091,1.337272,0.054877
30,33,235,449,0.343567,0.47619,0.113208,0.47619,0.886792,0.182927,0.354752,1.342318,0.054899
30,33,234,450,0.342105,0.47619,0.113636,0.47619,0.886364,0.183486,0.353414,1.347403,0.055022
30,33,233,451,0.340643,0.47619,0.114068,0.47619,0.885932,0.184049,0.352075,1.352526,0.055056
30,33,232,452,0.339181,0.47619,0.114504,0.47619,0.885496,0.184615,0.350736,1.357688,0.055093
29,34,232,452,0.339181,0.460317,0.111111,0.460317,0.888889,0.179012,0.349398,1.31746,0.055146
29,34,231,453,0.337719,0.460317,0.111538,0.460317,0.888462,0.179567,0.348059,1.322527,0.055259
29,34,230,454,0.336257,0.460317,0.111969,0.460317,0.888031,0.180124,0.34672,1.327634,0.055511
29,34,229,455,0.334795,0.460317,0.112403,0.460317,0.887597,0.180685,0.345382,1.33278,0.05577
29,34,228,456,0.333333,0.460317,0.11284,0.460317,0.88716,0.18125,0.344043,1.337966,0.056165
29,34,227,457,0.331871,0.460317,0.113281,0.460317,0.886719,0.181818,0.342704,1.343192,0.056264
29,34,226,458,0.330409,0.460317,0.113725,0.460317,0.886275,0.18239,0.341365,1.348459,0.056638
29,34,225,459,0.328947,0.460317,0.114173,0.460317,0.885827,0.182965,0.340027,1.353768,0.056732
29,34,224,460,0.327485,0.460317,0.114625,0.460317,0.885375,0.183544,0.338688,1.359119,0.056736
28,35,224,460,0.327485,0.444444,0.111111,0.444444,0.888889,0.177778,0.337349,1.31746,0.056765
28,35,223,461,0.326023,0.444444,0.111554,0.444444,0.888446,0.178344,0.336011,1.322709,0.056796
28,35,222,462,0.324561,0.444444,0.112,0.444444,0.888,0.178914,0.334672,1.328,0.057383
28,35,221,463,0.323099,0.444444,0.11245,0.444444,0.88755,0.179487,0.333333,1.333333,0.05752
28,35,220,464,0.321637,0.444444,0.112903,0.444444,0.887097,0.180064,0.331995,1.33871,0.058204
28,35,219,465,0.320175,0.444444,0.11336,0.444444,0.88664,0.180645,0.330656,1.34413,0.058877
28,35,218,466,0.318713,0.444444,0.113821,0.444444,0.886179,0.18123,0.329317,1.349593,0.058901
28,35,217,467,0.317251,0.444444,0.114286,0.444444,0.885714,0.181818,0.327979,1.355102,0.059576
28,35,216,468,0.315789,0.444444,0.114754,0.444444,0.885246,0.18241,0.32664,1.360656,0.05968
28,35,215,469,0.314327,0.444444,0.115226,0.444444,0.884774,0.183007,0.325301,1.366255,0.059739
28,35,214,470,0.312865,0.444444,0.115702,0.444444,0.884298,0.183607,0.323963,1.371901,0.059764
28,35,213,471,0.311404,0.444444,0.116183,0.444444,0.883817,0.184211,0.322624,1.377593,0.059798
28,35,212,472,0.309942,0.444444,0.116667,0.444444,0.883333,0.184818,0.321285,1.383333,0.059874
28,35,211,473,0.30848,0.444444,0.117155,0.444444,0.882845,0.18543,0.319946,1.389121,0.060444
28,35,210,474,0.307018,0.444444,0.117647,0.444444,0.882353,0.186047,0.318608,1.394958,0.060474
28,35,209,475,0.305556,0.444444,0.118143,0.444444,0.881857,0.186667,0.317269,1.400844,0.061224
28,35,208,476,0.304094,0.444444,0.118644,0.444444,0.881356,0.187291,0.31593,1.40678,0.061261
28,35,207,477,0.302632,0.444444,0.119149,0.444444,0.880851,0.187919,0.314592,1.412766,0.061362
28,35,206,478,0.30117,0.444444,0.119658,0.444444,0.880342,0.188552,0.313253,1.418803,0.061484
28,35,205,479,0.299708,0.444444,0.120172,0.444444,0.879828,0.189189,0.311914,1.424893,0.061649
28,35,204,480,0.298246,0.444444,0.12069,0.444444,0.87931,0.189831,0.310576,1.431034,0.06257
28,35,203,481,0.296784,0.444444,0.121212,0.444444,0.878788,0.190476,0.309237,1.437229,0.062703
28,35,202,482,0.295322,0.444444,0.121739,0.444444,0.878261,0.191126,0.307898,1.443478,0.062873
27,36,202,482,0.295322,0.428571,0.117904,0.428571,0.882096,0.184932,0.30656,1.398004,0.062953
27,36,201,483,0.29386,0.428571,0.118421,0.428571,0.881579,0.185567,0.305221,1.404135,0.063109
27,36,200,484,0.292398,0.428571,0.118943,0.428571,0.881057,0.186207,0.303882,1.410321,0.063404
27,36,199,485,0.290936,0.428571,0.119469,0.428571,0.880531,0.186851,0.302544,1.416561,0.063499
27,36,198,486,0.289474,0.428571,0.12,0.428571,0.88,0.1875,0.301205,1.422857,0.063751
27,36,197,487,0.288012,0.428571,0.120536,0.428571,0.879464,0.188153,0.299866,1.429209,0.063798
27,36,196,488,0.28655,0.428571,0.121076,0.428571,0.878924,0.188811,0.298527,1.435618,0.063845
