@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
46,17,444,240,0.649123,0.730159,0.093878,0.730159,0.906122,0.166365,0.655957,1.11312,0.041429
46,17,443,241,0.647661,0.730159,0.09407,0.730159,0.90593,0.166667,0.654618,1.115396,0.041526
46,17,442,242,0.646199,0.730159,0.094262,0.730159,0.905738,0.166969,0.65328,1.117681,0.041611
46,17,441,243,0.644737,0.730159,0.094456,0.730159,0.905544,0.167273,0.651941,1.119977,0.041687
46,17,440,244,0.643275,0.730159,0.09465,0.730159,0.90535,0.167577,0.650602,1.122281,0.04201
46,17,439,245,0.641813,0.730159,0.094845,0.730159,0.905155,0.167883,0.649264,1.124595,0.042024
46,17,438,246,0.640351,0.730159,0.095041,0.730159,0.904959,0.16819,0.647925,1.126919,0.04218
46,17,437,247,0.638889,0.730159,0.095238,0.730159,0.904762,0.168498,0.646586,1.129252,0.042324
46,17,436,248,0.637427,0.730159,0.095436,0.730159,0.904564,0.168807,0.645248,1.131595,0.042342
45,18,436,248,0.637427,0.714286,0.093555,0.714286,0.906445,0.165441,0.643909,1.109296,0.042436
45,18,435,249,0.635965,0.714286,0.09375,0.714286,0.90625,0.165746,0.64257,1.111607,0.042452
45,18,434,250,0.634503,0.714286,0.093946,0.714286,0.906054,0.166052,0.641232,1.113928,0.042527
45,18,433,251,0.633041,0.714286,0.094142,0.714286,0.905858,0.166359,0.639893,1.116258,0.042669
45,18,432,252,0.631579,0.714286,0.09434,0.714286,0.90566,0.166667,0.638554,1.118598,0.04268
45,18,431,253,0.630117,0.714286,0.094538,0.714286,0.905462,0.166976,0.637216,1.120948,0.042772
45,18,430,254,0.628655,0.714286,0.094737,0.714286,0.905263,0.167286,0.635877,1.123308,0.042789
45,18,429,255,0.627193,0.714286,0.094937,0.714286,0.905063,0.167598,0.634538,1.125678,0.043059
45,18,428,256,0.625731,0.714286,0.095137,0.714286,0.904863,0.16791,0.633199,1.128058,0.043187
45,18,427,257,0.624269,0.714286,0.095339,0.714286,0.904661,0.168224,0.631861,1.130448,0.043251
45,18,426,258,0.622807,0.714286,0.095541,0.714286,0.904459,0.168539,0.630522,1.132848,0.043273
45,18,425,259,0.621345,0.714286,0.095745,0.714286,0.904255,0.168856,0.629183,1.135258,0.043324
45,18,424,260,0.619883,0.714286,0.095949,0.714286,0.904051,0.169173,0.627845,1.137679,0.043493
45,18,423,261,0.618421,0.714286,0.096154,0.714286,0.903846,0.169492,0.626506,1.14011,0.043575
45,18,422,262,0.616959,0.714286,0.09636,0.714286,0.90364,0.169811,0.625167,1.142551,0.043708
45,18,421,263,0.615497,0.714286,0.096567,0.714286,0.903433,0.170132,0.623829,1.145003,0.044064
45,18,420,264,0.614035,0.714286,0.096774,0.714286,0.903226,0.170455,0.62249,1.147465,0.044318
45,18,419,265,0.612573,0.714286,0.096983,0.714286,0.903017,0.170778,0.621151,1.149938,0.044402
45,18,418,266,0.611111,0.714286,0.097192,0.714286,0.902808,0.171103,0.619813,1.152422,0.044443
45,18,417,267,0.609649,0.714286,0.097403,0.714286,0.902597,0.171429,0.618474,1.154917,0.044475
45,18,416,268,0.608187,0.714286,0.097614,0.714286,0.902386,0.171756,0.617135,1.157422,0.04455
45,18,415,269,0.606725,0.714286,0.097826,0.714286,0.902174,0.172084,0.615797,1.159938,0.044618
45,18,414,270,0.605263,0.714286,0.098039,0.714286,0.901961,0.172414,0.614458,1.162465,0.044721
45,18,413,271,0.603801,0.714286,0.098253,0.714286,0.901747,0.172745,0.613119,1.165003,0.044937
45,18,412,272,0.602339,0.714286,0.098468,0.714286,0.901532,0.173077,0.61178,1.167552,0.044944
44,19,412,272,0.602339,0.698413,0.096491,0.698413,0.903509,0.169557,0.610442,1.14411,0.045058
44,19,411,273,0.600877,0.698413,0.096703,0.698413,0.903297,0.169884,0.609103,1.146625,0.045168
44,19,410,274,0.599415,0.698413,0.096916,0.698413,0.903084,0.170213,0.607764,1.14915,0.045215
44,19,409,275,0.597953,0.698413,0.09713,0.698413,0.90287,0.170543,0.606426,1.151687,0.045302
44,19,408,276,0.596491,0.698413,0.097345,0.698413,0.902655,0.170874,0.605087,1.154235,0.045405
44,19,407,277,0.595029,0.698413,0.097561,0.698413,0.902439,0.171206,0.603748,1.156794,0.045411
44,19,406,278,0.593567,0.698413,0.097778,0.698413,0.902222,0.17154,0.60241,1.159365,0.04545
44,19,405,279,0.592105,0.698413,0.097996,0.698413,0.902004,0.171875,0.601071,1.161947,0.045541
43,20,405,279,0.592105,0.68254,0.095982,0.68254,0.904018,0.168297,0.599732,1.138074,0.045561
43,20,404,280,0.590643,0.68254,0.096197,0.68254,0.903803,0.168627,0.598394,1.14062,0.045698
43,20,403,281,0.589181,0.68254,0.096413,0.68254,0.903587,0.168959,0.597055,1.143177,0.045983
43,20,402,282,0.587719,0.68254,0.096629,0.68254,0.903371,0.169291,0.595716,1.145746,0.045988
43,20,401,283,0.586257,0.68254,0.096847,0.68254,0.903153,0.169625,0.594378,1.148327,0.046094
43,20,400,284,0.584795,0.68254,0.097065,0.68254,0.902935,0.16996,0.593039,1.150919,0.046099
42,21,400,284,0.584795,0.666667,0.095023,0.666667,0.904977,0.166337,0.5917,1.126697,0.046119
42,21,399,285,0.583333,0.666667,0.095238,0.666667,0.904762,0.166667,0.590361,1.129252,0.046163
42,21,398,286,0.581871,0.666667,0.095455,0.666667,0.904545,0.166998,0.589023,1.131818,0.046201
42,21,397,287,0.580409,0.666667,0.095672,0.666667,0.904328,0.167331,0.587684,1.134396,0.046206
42,21,396,288,0.578947,0.666667,0.09589,0.666667,0.90411,0.167665,0.586345,1.136986,0.046582
42,21,395,289,0.577485,0.666667,0.09611,0.666667,0.90389,0.168,0.585007,1.139588,0.047062
42,21,394,290,0.576023,0.666667,0.09633,0.666667,0.90367,0.168337,0.583668,1.142202,0.047197
42,21,393,291,0.574561,0.666667,0.096552,0.666667,0.903448,0.168675,0.582329,1.144828,0.047204
42,21,392,292,0.573099,0.666667,0.096774,0.666667,0.903226,0.169014,0.580991,1.147465,0.047285
42,21,391,293,0.571637,0.666667,0.096998,0.666667,0.903002,0.169355,0.579652,1.150115,0.047442
42,21,390,294,0.570175,0.666667,0.097222,0.666667,0.902778,0.169697,0.578313,1.152778,0.04763
42,21,389,295,0.568713,0.666667,0.097448,0.666667,0.902552,0.17004,0.576975,1.155452,0.047645
42,21,388,296,0.567251,0.666667,0.097674,0.666667,0.902326,0.170385,0.575636,1.15814,0.047732
42,21,387,297,0.565789,0.666667,0.097902,0.666667,0.902098,0.170732,0.574297,1.160839,0.047897
42,21,386,298,0.564327,0.666667,0.098131,0.666667,0.901869,0.171079,0.572959,1.163551,0.048051
42,21,385,299,0.562865,0.666667,0.098361,0.666667,0.901639,0.171429,0.57162,1.166276,0.048205
42,21,384,300,0.561404,0.666667,0.098592,0.666667,0.901408,0.171779,0.570281,1.169014,0.048274
42,21,383,301,0.559942,0.666667,0.098824,0.666667,0.901176,0.172131,0.568942,1.171765,0.048399
42,21,382,302,0.55848,0.666667,0.099057,0.666667,0.900943,0.172485,0.567604,1.174528,0.048423
42,21,381,303,0.557018,0.666667,0.099291,0.666667,0.900709,0.17284,0.566265,1.177305,0.048607
42,21,380,304,0.555556,0.666667,0.099526,0.666667,0.900474,0.173196,0.564926,1.180095,0.048672
42,21,379,305,0.554094,0.666667,0.099762,0.666667,0.900238,0.173554,0.563588,1.182898,0.048767
42,21,378,306,0.552632,0.666667,0.1,0.666667,0.9,0.173913,0.562249,1.185714,0.04877
42,21,377,307,0.55117,0.666667,0.100239,0.666667,0.899761,0.174274,0.56091,1.188544,0.04877
42,21,376,308,0.549708,0.666667,0.100478,0.666667,0.899522,0.174636,0.559572,1.191388,0.048823
41,22,376,308,0.549708,0.650794,0.098321,0.650794,0.901679,0.170833,0.558233,1.16581,0.048928
41,22,375,309,0.548246,0.650794,0.098558,0.650794,0.901442,0.17119,0.556894,1.168613,0.049008
41,22,374,310,0.546784,0.650794,0.098795,0.650794,0.901205,0.171548,0.555556,1.171429,0.04905
41,22,373,311,0.545322,0.650794,0.099034,0.650794,0.900966,0.171908,0.554217,1.174258,0.04905
41,22,372,312,0.54386,0.650794,0.099274,0.650794,0.900726,0.172269,0.552878,1.177101,0.049094
41,22,371,313,0.542398,0.650794,0.099515,0.650794,0.900485,0.172632,0.551539,1.179958,0.049186
40,23,371,313,0.542398,0.634921,0.097324,0.634921,0.902676,0.168776,0.550201,1.15398,0.049221
40,23,370,314,0.540936,0.634921,0.097561,0.634921,0.902439,0.169133,0.548862,1.156794,0.049512
40,23,369,315,0.539474,0.634921,0.0978,0.634921,0.9022,0.169492,0.547523,1.159623,0.049559
40,23,368,316,0.538012,0.634921,0.098039,0.634921,0.901961,0.169851,0.546185,1.162465,0.049836
40,23,367,317,0.53655,0.634921,0.09828,0.634921,0.90172,0.170213,0.544846,1.165321,0.050065
40,23,366,318,0.535088,0.634921,0.098522,0.634921,0.901478,0.170576,0.543507,1.168191,0.050094
40,23,365,319,0.533626,0.634921,0.098765,0.634921,0.901235,0.17094,0.542169,1.171076,0.050171
40,23,364,320,0.532164,0.634921,0.09901,0.634921,0.90099,0.171306,0.54083,1.173975,0.050235
40,23,363,321,0.530702,0.634921,0.099256,0.634921,0.900744,0.171674,0.539491,1.176888,0.050361
40,23,362,322,0.52924,0.634921,0.099502,0.634921,0.900498,0.172043,0.538153,1.179815,0.050393
40,23,361,323,0.527778,0.634921,0.099751,0.634921,0.900249,0.172414,0.536814,1.182757,0.050456
40,23,360,324,0.526316,0.634921,0.1,0.634921,0.9,0.172786,0.535475,1.185714,0.050702
40,23,359,325,0.524854,0.634921,0.100251,0.634921,0.899749,0.17316,0.534137,1.188686,0.050744
39,24,359,325,0.524854,0.619048,0.09799,0.619048,0.90201,0.169197,0.532798,1.161881,0.050841
39,24,358,326,0.523392,0.619048,0.098237,0.619048,0.901763,0.169565,0.531459,1.164807,0.050945
39,24,357,327,0.52193,0.619048,0.098485,0.619048,0.901515,0.169935,0.53012,1.167749,0.050974
39,24,356,328,0.520468,0.619048,0.098734,0.619048,0.901266,0.170306,0.528782,1.170705,0.051017
39,24,355,329,0.519006,0.619048,0.098985,0.619048,0.901015,0.170678,0.527443,1.173677,0.051244
39,24,354,330,0.517544,0.619048,0.099237,0.619048,0.900763,0.171053,0.526104,1.176663,0.051272
39,24,353,331,0.516082,0.619048,0.09949,0.619048,0.90051,0.171429,0.524766,1.179665,0.051321
39,24,352,332,0.51462,0.619048,0.099744,0.619048,0.900256,0.171806,0.523427,1.182682,0.051345
39,24,351,333,0.513158,0.619048,0.1,0.619048,0.9,0.172185,0.522088,1.185714,0.051369
38,25,351,333,0.513158,0.603175,0.097686,0.603175,0.902314,0.168142,0.52075,1.158281,0.051385
38,25,350,334,0.511696,0.603175,0.097938,0.603175,0.902062,0.168514,0.519411,1.161267,0.051485
38,25,349,335,0.510234,0.603175,0.098191,0.603175,0.901809,0.168889,0.518072,1.164267,0.051546
38,25,348,336,0.508772,0.603175,0.098446,0.603175,0.901554,0.169265,0.516734,1.167283,0.051574
38,25,347,337,0.50731,0.603175,0.098701,0.603175,0.901299,0.169643,0.515395,1.170315,0.051714
38,25,346,338,0.505848,0.603175,0.098958,0.603175,0.901042,0.170022,0.514056,1.173363,0.051719
38,25,345,339,0.504386,0.603175,0.099217,0.603175,0.900783,0.170404,0.512718,1.176427,0.05176
38,25,344,340,0.502924,0.603175,0.099476,0.603175,0.900524,0.170787,0.511379,1.179506,0.051768
38,25,343,341,0.501462,0.603175,0.099738,0.603175,0.900262,0.171171,0.51004,1.182602,0.051771
38,25,342,342,0.5,0.603175,0.1,0.603175,0.9,0.171558,0.508701,1.185714,0.051842
38,25,341,343,0.498538,0.603175,0.100264,0.603175,0.899736,0.171946,0.507363,1.188843,0.05185
38,25,340,344,0.497076,0.603175,0.100529,0.603175,0.899471,0.172336,0.506024,1.191988,0.051918
38,25,339,345,0.495614,0.603175,0.100796,0.603175,0.899204,0.172727,0.504685,1.19515,0.052052
38,25,338,346,0.494152,0.603175,0.101064,0.603175,0.898936,0.173121,0.503347,1.198328,0.0521
38,25,337,347,0.49269,0.603175,0.101333,0.603175,0.898667,0.173516,0.502008,1.201524,0.052244
38,25,336,348,0.491228,0.603175,0.101604,0.603175,0.898396,0.173913,0.500669,1.204736,0.052312
38,25,335,349,0.489766,0.603175,0.101877,0.603175,0.898123,0.174312,0.499331,1.207966,0.05241
38,25,334,350,0.488304,0.603175,0.102151,0.603175,0.897849,0.174713,0.497992,1.211214,0.052537
38,25,333,351,0.486842,0.603175,0.102426,0.603175,0.897574,0.175115,0.496653,1.214478,0.052586
38,25,332,352,0.48538,0.603175,0.102703,0.603175,0.897297,0.17552,0.495315,1.217761,0.052595
38,25,331,353,0.483918,0.603175,0.102981,0.603175,0.897019,0.175926,0.493976,1.221061,0.052605
38,25,330,354,0.482456,0.603175,0.103261,0.603175,0.896739,0.176334,0.492637,1.224379,0.052676
38,25,329,355,0.480994,0.603175,0.103542,0.603175,0.896458,0.176744,0.491299,1.227715,0.052892
38,25,328,356,0.479532,0.603175,0.103825,0.603175,0.896175,0.177156,0.48996,1.231069,0.052967
38,25,327,357,0.47807,0.603175,0.10411,0.603175,0.89589,0.17757,0.488621,1.234442,0.053144
38,25,326,358,0.476608,0.603175,0.104396,0.603175,0.895604,0.177986,0.487282,1.237834,0.05327
38,25,325,359,0.475146,0.603175,0.104683,0.603175,0.895317,0.178404,0.485944,1.241244,0.053287
37,26,325,359,0.475146,0.587302,0.10221,0.587302,0.89779,0.174118,0.484605,1.211918,0.05339
37,26,324,360,0.473684,0.587302,0.102493,0.587302,0.897507,0.174528,0.483266,1.215275,0.053758
37,26,323,361,0.472222,0.587302,0.102778,0.587302,0.897222,0.174941,0.481928,1.218651,0.053786
37,26,322,362,0.47076,0.587302,0.103064,0.587302,0.896936,0.175355,0.480589,1.222045,0.053994
37,26,321,363,0.469298,0.587302,0.103352,0.587302,0.896648,0.175772,0.47925,1.225459,0.054106
37,26,320,364,0.467836,0.587302,0.103641,0.587302,0.896359,0.17619,0.477912,1.228892,0.05428
37,26,319,365,0.466374,0.587302,0.103933,0.587302,0.896067,0.176611,0.476573,1.232343,0.054321
37,26,318,366,0.464912,0.587302,0.104225,0.587302,0.895775,0.177033,0.475234,1.235815,0.054428
36,27,318,366,0.464912,0.571429,0.101695,0.571429,0.898305,0.172662,0.473896,1.205811,0.054652
36,27,317,367,0.46345,0.571429,0.101983,0.571429,0.898017,0.173077,0.472557,1.209227,0.05466
36,27,316,368,0.461988,0.571429,0.102273,0.571429,0.897727,0.173494,0.471218,1.212662,0.054681
36,27,315,369,0.460526,0.571429,0.102564,0.571429,0.897436,0.173913,0.46988,1.216117,0.054937
35,28,315,369,0.460526,0.555556,0.1,0.555556,0.9,0.169492,0.468541,1.185714,0.055039
35,28,314,370,0.459064,0.555556,0.100287,0.555556,0.899713,0.169903,0.467202,1.189112,0.05513
35,28,313,371,0.457602,0.555556,0.100575,0.555556,0.899425,0.170316,0.465863,1.192529,0.055159
34,29,313,371,0.457602,0.539683,0.097983,0.539683,0.902017,0.165854,0.464525,1.161795,0.055709
33,30,313,371,0.457602,0.52381,0.095376,0.52381,0.904624,0.161369,0.463186,1.130884,0.055811
33,30,312,372,0.45614,0.52381,0.095652,0.52381,0.904348,0.161765,0.461847,1.134161,0.055814
33,30,311,373,0.454678,0.52381,0.09593,0.52381,0.90407,0.162162,0.460509,1.137458,0.055866
33,30,310,374,0.453216,0.52381,0.09621,0.52381,0.90379,0.162562,0.45917,1.140775,0.055941
33,30,309,375,0.451754,0.52381,0.096491,0.52381,0.903509,0.162963,0.457831,1.14411,0.056223
33,30,308,376,0.450292,0.52381,0.096774,0.52381,0.903226,0.163366,0.456493,1.147465,0.056356
33,30,307,377,0.44883,0.52381,0.097059,0.52381,0.902941,0.163772,0.455154,1.15084,0.056457
33,30,306,378,0.447368,0.52381,0.097345,0.52381,0.902655,0.164179,0.453815,1.154235,0.0568
33,30,305,379,0.445906,0.52381,0.097633,0.52381,0.902367,0.164589,0.452477,1.15765,0.056803
33,30,304,380,0.444444,0.52381,0.097923,0.52381,0.902077,0.165,0.451138,1.161085,0.05687
33,30,303,381,0.442982,0.52381,0.098214,0.52381,0.901786,0.165414,0.449799,1.164541,0.056932
33,30,302,382,0.44152,0.52381,0.098507,0.52381,0.901493,0.165829,0.448461,1.168017,0.057056
33,30,301,383,0.440058,0.52381,0.098802,0.52381,0.901198,0.166247,0.447122,1.171514,0.057426
33,30,300,384,0.438596,0.52381,0.099099,0.52381,0.900901,0.166667,0.445783,1.175032,0.057556
33,30,299,385,0.437135,0.52381,0.099398,0.52381,0.900602,0.167089,0.444444,1.178571,0.057606
33,30,298,386,0.435673,0.52381,0.099698,0.52381,0.900302,0.167513,0.443106,1.182132,0.057612
33,30,297,387,0.434211,0.52381,0.1,0.52381,0.9,0.167939,0.441767,1.185714,0.057625
33,30,296,388,0.432749,0.52381,0.100304,0.52381,0.899696,0.168367,0.440428,1.189318,0.058005
33,30,295,389,0.431287,0.52381,0.10061,0.52381,0.89939,0.168798,0.43909,1.192944,0.058368
33,30,294,390,0.429825,0.52381,0.100917,0.52381,0.899083,0.169231,0.437751,1.196592,0.058457
33,30,293,391,0.428363,0.52381,0.101227,0.52381,0.898773,0.169666,0.436412,1.200263,0.058542
33,30,292,392,0.426901,0.52381,0.101538,0.52381,0.898462,0.170103,0.435074,1.203956,0.058721
33,30,291,393,0.425439,0.52381,0.101852,0.52381,0.898148,0.170543,0.433735,1.207672,0.058918
33,30,290,394,0.423977,0.52381,0.102167,0.52381,0.897833,0.170984,0.432396,1.211411,0.059244
33,30,289,395,0.422515,0.52381,0.102484,0.52381,0.897516,0.171429,0.431058,1.215173,0.059306
33,30,288,396,0.421053,0.52381,0.102804,0.52381,0.897196,0.171875,0.429719,1.218959,0.059698
33,30,287,397,0.419591,0.52381,0.103125,0.52381,0.896875,0.172324,0.42838,1.222768,0.059888
33,30,286,398,0.418129,0.52381,0.103448,0.52381,0.896552,0.172775,0.427041,1.226601,0.060014
33,30,285,399,0.416667,0.52381,0.103774,0.52381,0.896226,0.173228,0.425703,1.230458,0.060025
33,30,284,400,0.415205,0.52381,0.104101,0.52381,0.895899,0.173684,0.424364,1.23434,0.060207
33,30,283,401,0.413743,0.52381,0.10443,0.52381,0.89557,0.174142,0.423025,1.238246,0.060273
33,30,282,402,0.412281,0.52381,0.104762,0.52381,0.895238,0.174603,0.421687,1.242177,0.060413
33,30,281,403,0.410819,0.52381,0.105096,0.52381,0.894904,0.175066,0.420348,1.246133,0.060744
32,31,281,403,0.410819,0.507937,0.102236,0.507937,0.897764,0.170213,0.419009,1.212232,0.060754
32,31,280,404,0.409357,0.507937,0.102564,0.507937,0.897436,0.170667,0.417671,1.216117,0.060783
32,31,279,405,0.407895,0.507937,0.102894,0.507937,0.897106,0.171123,0.416332,1.220028,0.06104
32,31,278,406,0.406433,0.507937,0.103226,0.507937,0.896774,0.171582,0.414993,1.223963,0.061108
32,31,277,407,0.404971,0.507937,0.10356,0.507937,0.89644,0.172043,0.413655,1.227924,0.061207
32,31,276,408,0.403509,0.507937,0.103896,0.507937,0.896104,0.172507,0.412316,1.231911,0.061411
32,31,275,409,0.402047,0.507937,0.104235,0.507937,0.895765,0.172973,0.410977,1.235924,0.061833
32,31,274,410,0.400585,0.507937,0.104575,0.507937,0.895425,0.173442,0.409639,1.239963,0.062055
32,31,273,411,0.399123,0.507937,0.104918,0.507937,0.895082,0.173913,0.4083,1.244028,0.062155
32,31,272,412,0.397661,0.507937,0.105263,0.507937,0.894737,0.174387,0.406961,1.24812,0.062369
32,31,271,413,0.396199,0.507937,0.105611,0.507937,0.894389,0.174863,0.405622,1.25224,0.062628
32,31,270,414,0.394737,0.507937,0.10596,0.507937,0.89404,0.175342,0.404284,1.256386,0.062717
32,31,269,415,0.393275,0.507937,0.106312,0.507937,0.893688,0.175824,0.402945,1.26056,0.062856
32,31,268,416,0.391813,0.507937,0.106667,0.507937,0.893333,0.176309,0.401606,1.264762,0.062903
32,31,267,417,0.390351,0.507937,0.107023,0.507937,0.892977,0.176796,0.400268,1.268992,0.062979
32,31,266,418,0.388889,0.507937,0.107383,0.507937,0.892617,0.177285,0.398929,1.27325,0.063138
32,31,265,419,0.387427,0.507937,0.107744,0.507937,0.892256,0.177778,0.39759,1.277537,0.063145
31,32,265,419,0.387427,0.492063,0.10473,0.492063,0.89527,0.172702,0.396252,1.241795,0.063247
31,32,264,420,0.385965,0.492063,0.105085,0.492063,0.894915,0.173184,0.394913,1.246005,0.063456
31,32,263,421,0.384503,0.492063,0.105442,0.492063,0.894558,0.173669,0.393574,1.250243,0.063555
31,32,262,422,0.383041,0.492063,0.105802,0.492063,0.894198,0.174157,0.392236,1.25451,0.063558
31,32,261,423,0.381579,0.492063,0.106164,0.492063,0.893836,0.174648,0.390897,1.258806,0.063562
31,32,260,424,0.380117,0.492063,0.106529,0.492063,0.893471,0.175141,0.389558,1.263132,0.063567
31,32,259,425,0.378655,0.492063,0.106897,0.492063,0.893103,0.175637,0.38822,1.267488,0.063623
31,32,258,426,0.377193,0.492063,0.107266,0.492063,0.892734,0.176136,0.386881,1.271873,0.064219
31,32,257,427,0.375731,0.492063,0.107639,0.492063,0.892361,0.176638,0.385542,1.27629,0.06427
31,32,256,428,0.374269,0.492063,0.108014,0.492063,0.891986,0.177143,0.384203,1.280737,0.064306
31,32,255,429,0.372807,0.492063,0.108392,0.492063,0.891608,0.17765,0.382865,1.285215,0.064309
31,32,254,430,0.371345,0.492063,0.108772,0.492063,0.891228,0.178161,0.381526,1.289724,0.064442
31,32,253,431,0.369883,0.492063,0.109155,0.492063,0.890845,0.178674,0.380187,1.294266,0.06477
31,32,252,432,0.368421,0.492063,0.109541,0.492063,0.890459,0.179191,0.378849,1.298839,0.064914
31,32,251,433,0.366959,0.492063,0.109929,0.492063,0.890071,0.17971,0.37751,1.303445,0.065107
31,32,250,434,0.365497,0.492063,0.11032,0.492063,0.88968,0.180233,0.376171,1.308083,0.065169
31,32,249,435,0.364035,0.492063,0.110714,0.492063,0.889286,0.180758,0.374833,1.312755,0.065295
31,32,248,436,0.362573,0.492063,0.111111,0.492063,0.888889,0.181287,0.373494,1.31746,0.065465
31,32,247,437,0.361111,0.492063,0.111511,0.492063,0.888489,0.181818,0.372155,1.322199,0.065523
31,32,246,438,0.359649,0.492063,0.111913,0.492063,0.888087,0.182353,0.370817,1.326973,0.065701
31,32,245,439,0.358187,0.492063,0.112319,0.492063,0.887681,0.182891,0.369478,1.331781,0.065776
31,32,244,440,0.356725,0.492063,0.112727,0.492063,0.887273,0.183432,0.368139,1.336623,0.065849
30,33,244,440,0.356725,0.47619,0.109489,0.47619,0.890511,0.178042,0.366801,1.298227,0.065909
30,33,243,441,0.355263,0.47619,0.10989,0.47619,0.89011,0.178571,0.365462,1.302983,0.065968
30,33,242,442,0.353801,0.47619,0.110294,0.47619,0.889706,0.179104,0.364123,1.307773,0.066087
30,33,241,443,0.352339,0.47619,0.110701,0.47619,0.889299,0.179641,0.362784,1.312599,0.066158
30,33,240,444,0.350877,0.47619,0.111111,0.47619,0.888889,0.18018,0.361446,1.31746,0.066212
30,33,239,445,0.349415,0.47619,0.111524,0.47619,0.888476,0.180723,0.360107,1.322358,0.066273
30,33,238,446,0.347953,0.47619,0.11194,0.47619,0.88806,0.181269,0.358768,1.327292,0.06648
30,33,237,447,0.346491,0.47619,0.11236,0.47619,0.88764,0.181818,0.35743,1.332263,0.066624
30,33,236,448,0.345029,0.47619,0.112782,0.47619,0.887218,0.182371,0.356091,1.337272,0.066772
30,33,235,449,0.343567,0.47619,0.113208,0.47619,0.886792,0.182927,0.354752,1.342318,0.067031
30,33,234,450,0.342105,0.47619,0.113636,0.47619,0.886364,0.183486,0.353414,1.347403,0.067032
30,33,233,451,0.340643,0.47619,0.114068,0.47619,0.885932,0.184049,0.352075,1.352526,0.067171
29,34,233,451,0.340643,0.460317,0.110687,0.460317,0.889313,0.178462,0.350736,1.312432,0.067349
29,34,232,452,0.339181,0.460317,0.111111,0.460317,0.888889,0.179012,0.349398,1.31746,0.067496
29,34,231,453,0.337719,0.460317,0.111538,0.460317,0.888462,0.179567,0.348059,1.322527,0.067531
29,34,230,454,0.336257,0.460317,0.111969,0.460317,0.888031,0.180124,0.34672,1.327634,0.068007
29,34,229,455,0.334795,0.460317,0.112403,0.460317,0.887597,0.180685,0.345382,1.33278,0.068009
29,34,228,456,0.333333,0.460317,0.11284,0.460317,0.88716,0.18125,0.344043,1.337966,0.06851
29,34,227,457,0.331871,0.460317,0.113281,0.460317,0.886719,0.181818,0.342704,1.343192,0.068679
29,34,226,458,0.330409,0.460317,0.113725,0.460317,0.886275,0.18239,0.341365,1.348459,0.068961
29,34,225,459,0.328947,0.460317,0.114173,0.460317,0.885827,0.182965,0.340027,1.353768,0.068996
29,34,224,460,0.327485,0.460317,0.114625,0.460317,0.885375,0.183544,0.338688,1.359119,0.068997
29,34,223,461,0.326023,0.460317,0.115079,0.460317,0.884921,0.184127,0.337349,1.364512,0.069003
28,35,223,461,0.326023,0.444444,0.111554,0.444444,0.888446,0.178344,0.336011,1.322709,0.069025
28,35,222,462,0.324561,0.444444,0.112,0.444444,0.888,0.178914,0.334672,1.328,0.069378
28,35,221,463,0.323099,0.444444,0.11245,0.444444,0.88755,0.179487,0.333333,1.333333,0.069601
28,35,220,464,0.321637,0.444444,0.112903,0.444444,0.887097,0.180064,0.331995,1.33871,0.06997
28,35,219,465,0.320175,0.444444,0.11336,0.444444,0.88664,0.180645,0.330656,1.34413,0.070097
28,35,218,466,0.318713,0.444444,0.113821,0.444444,0.886179,0.18123,0.329317,1.349593,0.070219
28,35,217,467,0.317251,0.444444,0.114286,0.444444,0.885714,0.181818,0.327979,1.355102,0.070276
28,35,216,468,0.315789,0.444444,0.114754,0.444444,0.885246,0.18241,0.32664,1.360656,0.070297
28,35,215,469,0.314327,0.444444,0.115226,0.444444,0.884774,0.183007,0.325301,1.366255,0.070434
28,35,214,470,0.312865,0.444444,0.115702,0.444444,0.884298,0.183607,0.323963,1.371901,0.070502
28,35,213,471,0.311404,0.444444,0.116183,0.444444,0.883817,0.184211,0.322624,1.377593,0.070513
28,35,212,472,0.309942,0.444444,0.116667,0.444444,0.883333,0.184818,0.321285,1.383333,0.070804
28,35,211,473,0.30848,0.444444,0.117155,0.444444,0.882845,0.18543,0.319946,1.389121,0.071197
28,35,210,474,0.307018,0.444444,0.117647,0.444444,0.882353,0.186047,0.318608,1.394958,0.071299
28,35,209,475,0.305556,0.444444,0.118143,0.444444,0.881857,0.186667,0.317269,1.400844,0.071306
28,35,208,476,0.304094,0.444444,0.118644,0.444444,0.881356,0.187291,0.31593,1.40678,0.071435
28,35,207,477,0.302632,0.444444,0.119149,0.444444,0.880851,0.187919,0.314592,1.412766,0.071917
28,35,206,478,0.30117,0.444444,0.119658,0.444444,0.880342,0.188552,0.313253,1.418803,0.071989
28,35,205,479,0.299708,0.444444,0.120172,0.444444,0.879828,0.189189,0.311914,1.424893,0.072113
28,35,204,480,0.298246,0.444444,0.12069,0.444444,0.87931,0.189831,0.310576,1.431034,0.072289
28,35,203,481,0.296784,0.444444,0.121212,0.444444,0.878788,0.190476,0.309237,1.437229,0.072526
