@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
45,18,434,250,0.634503,0.714286,0.093946,0.714286,0.906054,0.166052,0.641232,1.113928,0.000004
45,18,433,251,0.633041,0.714286,0.094142,0.714286,0.905858,0.166359,0.639893,1.116258,0.000004
45,18,432,252,0.631579,0.714286,0.09434,0.714286,0.90566,0.166667,0.638554,1.118598,0.000004
45,18,431,253,0.630117,0.714286,0.094538,0.714286,0.905462,0.166976,0.637216,1.120948,0.000004
45,18,430,254,0.628655,0.714286,0.094737,0.714286,0.905263,0.167286,0.635877,1.123308,0.000004
45,18,429,255,0.627193,0.714286,0.094937,0.714286,0.905063,0.167598,0.634538,1.125678,0.000004
45,18,428,256,0.625731,0.714286,0.095137,0.714286,0.904863,0.16791,0.633199,1.128058,0.000004
45,18,427,257,0.624269,0.714286,0.095339,0.714286,0.904661,0.168224,0.631861,1.130448,0.000004
45,18,426,258,0.622807,0.714286,0.095541,0.714286,0.904459,0.168539,0.630522,1.132848,0.000004
45,18,425,259,0.621345,0.714286,0.095745,0.714286,0.904255,0.168856,0.629183,1.135258,0.000004
44,19,425,259,0.621345,0.698413,0.093817,0.698413,0.906183,0.165414,0.627845,1.112397,0.000004
44,19,424,260,0.619883,0.698413,0.094017,0.698413,0.905983,0.165725,0.626506,1.114774,0.000004
44,19,423,261,0.618421,0.698413,0.094218,0.698413,0.905782,0.166038,0.625167,1.117161,0.000004
44,19,422,262,0.616959,0.698413,0.094421,0.698413,0.905579,0.166352,0.623829,1.119559,0.000004
44,19,421,263,0.615497,0.698413,0.094624,0.698413,0.905376,0.166667,0.62249,1.121966,0.000005
44,19,420,264,0.614035,0.698413,0.094828,0.698413,0.905172,0.166983,0.621151,1.124384,0.000005
44,19,419,265,0.612573,0.698413,0.095032,0.698413,0.904968,0.1673,0.619813,1.126813,0.000005
44,19,418,266,0.611111,0.698413,0.095238,0.698413,0.904762,0.167619,0.618474,1.129252,0.000005
43,20,418,266,0.611111,0.68254,0.093275,0.68254,0.906725,0.164122,0.617135,1.105981,0.000005
43,20,417,267,0.609649,0.68254,0.093478,0.68254,0.906522,0.164436,0.615797,1.108385,0.000005
43,20,416,268,0.608187,0.68254,0.093682,0.68254,0.906318,0.164751,0.614458,1.1108,0.000005
43,20,415,269,0.606725,0.68254,0.093886,0.68254,0.906114,0.165067,0.613119,1.113225,0.000005
43,20,414,270,0.605263,0.68254,0.094092,0.68254,0.905908,0.165385,0.61178,1.115661,0.000005
43,20,413,271,0.603801,0.68254,0.094298,0.68254,0.905702,0.165703,0.610442,1.118108,0.000005
43,20,412,272,0.602339,0.68254,0.094505,0.68254,0.905495,0.166023,0.609103,1.120565,0.000006
43,20,411,273,0.600877,0.68254,0.094714,0.68254,0.905286,0.166344,0.607764,1.123033,0.000006
43,20,410,274,0.599415,0.68254,0.094923,0.68254,0.905077,0.166667,0.606426,1.125512,0.000006
43,20,409,275,0.597953,0.68254,0.095133,0.68254,0.904867,0.16699,0.605087,1.128003,0.000006
43,20,408,276,0.596491,0.68254,0.095344,0.68254,0.904656,0.167315,0.603748,1.130504,0.000006
43,20,407,277,0.595029,0.68254,0.095556,0.68254,0.904444,0.167641,0.60241,1.133016,0.000006
43,20,406,278,0.593567,0.68254,0.095768,0.68254,0.904232,0.167969,0.601071,1.135539,0.000007
43,20,405,279,0.592105,0.68254,0.095982,0.68254,0.904018,0.168297,0.599732,1.138074,0.000007
43,20,404,280,0.590643,0.68254,0.096197,0.68254,0.903803,0.168627,0.598394,1.14062,0.000007
43,20,403,281,0.589181,0.68254,0.096413,0.68254,0.903587,0.168959,0.597055,1.143177,0.000008
43,20,402,282,0.587719,0.68254,0.096629,0.68254,0.903371,0.169291,0.595716,1.145746,0.000008
43,20,401,283,0.586257,0.68254,0.096847,0.68254,0.903153,0.169625,0.594378,1.148327,0.000008
42,21,401,283,0.586257,0.666667,0.094808,0.666667,0.905192,0.166008,0.593039,1.124153,0.000008
42,21,400,284,0.584795,0.666667,0.095023,0.666667,0.904977,0.166337,0.5917,1.126697,0.000008
42,21,399,285,0.583333,0.666667,0.095238,0.666667,0.904762,0.166667,0.590361,1.129252,0.000008
42,21,398,286,0.581871,0.666667,0.095455,0.666667,0.904545,0.166998,0.589023,1.131818,0.000008
42,21,397,287,0.580409,0.666667,0.095672,0.666667,0.904328,0.167331,0.587684,1.134396,0.000009
42,21,396,288,0.578947,0.666667,0.09589,0.666667,0.90411,0.167665,0.586345,1.136986,0.000009
42,21,395,289,0.577485,0.666667,0.09611,0.666667,0.90389,0.168,0.585007,1.139588,0.000009
42,21,394,290,0.576023,0.666667,0.09633,0.666667,0.90367,0.168337,0.583668,1.142202,0.000009
42,21,393,291,0.574561,0.666667,0.096552,0.666667,0.903448,0.168675,0.582329,1.144828,0.000009
42,21,392,292,0.573099,0.666667,0.096774,0.666667,0.903226,0.169014,0.580991,1.147465,0.000009
42,21,391,293,0.571637,0.666667,0.096998,0.666667,0.903002,0.169355,0.579652,1.150115,0.00001
42,21,390,294,0.570175,0.666667,0.097222,0.666667,0.902778,0.169697,0.578313,1.152778,0.000011
42,21,389,295,0.568713,0.666667,0.097448,0.666667,0.902552,0.17004,0.576975,1.155452,0.000011
42,21,388,296,0.567251,0.666667,0.097674,0.666667,0.902326,0.170385,0.575636,1.15814,0.000012
41,22,388,296,0.567251,0.650794,0.095571,0.650794,0.904429,0.166667,0.574297,1.1332,0.000012
41,22,387,297,0.565789,0.650794,0.095794,0.650794,0.904206,0.167006,0.572959,1.135848,0.000012
41,22,386,298,0.564327,0.650794,0.096019,0.650794,0.903981,0.167347,0.57162,1.138508,0.000012
41,22,385,299,0.562865,0.650794,0.096244,0.650794,0.903756,0.167689,0.570281,1.14118,0.000013
41,22,384,300,0.561404,0.650794,0.096471,0.650794,0.903529,0.168033,0.568942,1.143866,0.000013
40,23,384,300,0.561404,0.634921,0.09434,0.634921,0.90566,0.164271,0.567604,1.118598,0.000013
40,23,383,301,0.559942,0.634921,0.094563,0.634921,0.905437,0.164609,0.566265,1.121243,0.000014
40,23,382,302,0.55848,0.634921,0.094787,0.634921,0.905213,0.164948,0.564926,1.1239,0.000014
39,24,382,302,0.55848,0.619048,0.092637,0.619048,0.907363,0.161157,0.563588,1.098405,0.000014
38,25,382,302,0.55848,0.603175,0.090476,0.603175,0.909524,0.15735,0.562249,1.072789,0.000014
38,25,381,303,0.557018,0.603175,0.090692,0.603175,0.909308,0.157676,0.56091,1.075349,0.000014
38,25,380,304,0.555556,0.603175,0.090909,0.603175,0.909091,0.158004,0.559572,1.077922,0.000014
38,25,379,305,0.554094,0.603175,0.091127,0.603175,0.908873,0.158333,0.558233,1.080507,0.000014
38,25,378,306,0.552632,0.603175,0.091346,0.603175,0.908654,0.158664,0.556894,1.083104,0.000015
38,25,377,307,0.55117,0.603175,0.091566,0.603175,0.908434,0.158996,0.555556,1.085714,0.000015
38,25,376,308,0.549708,0.603175,0.091787,0.603175,0.908213,0.159329,0.554217,1.088337,0.000015
38,25,375,309,0.548246,0.603175,0.09201,0.603175,0.90799,0.159664,0.552878,1.090972,0.000015
38,25,374,310,0.546784,0.603175,0.092233,0.603175,0.907767,0.16,0.551539,1.09362,0.000015
37,26,374,310,0.546784,0.587302,0.090024,0.587302,0.909976,0.156118,0.550201,1.067431,0.000016
37,26,373,311,0.545322,0.587302,0.090244,0.587302,0.909756,0.156448,0.548862,1.070035,0.000017
37,26,372,312,0.54386,0.587302,0.090465,0.587302,0.909535,0.15678,0.547523,1.072651,0.000017
36,27,372,312,0.54386,0.571429,0.088235,0.571429,0.911765,0.152866,0.546185,1.046218,0.000017
36,27,371,313,0.542398,0.571429,0.088452,0.571429,0.911548,0.153191,0.544846,1.048789,0.000017
36,27,370,314,0.540936,0.571429,0.08867,0.571429,0.91133,0.153518,0.543507,1.051372,0.000018
36,27,369,315,0.539474,0.571429,0.088889,0.571429,0.911111,0.153846,0.542169,1.053968,0.000018
36,27,368,316,0.538012,0.571429,0.089109,0.571429,0.910891,0.154176,0.54083,1.056577,0.000018
36,27,367,317,0.53655,0.571429,0.08933,0.571429,0.91067,0.154506,0.539491,1.059199,0.000018
36,27,366,318,0.535088,0.571429,0.089552,0.571429,0.910448,0.154839,0.538153,1.061834,0.000018
36,27,365,319,0.533626,0.571429,0.089776,0.571429,0.910224,0.155172,0.536814,1.064482,0.000018
36,27,364,320,0.532164,0.571429,0.09,0.571429,0.91,0.155508,0.535475,1.067143,0.000019
36,27,363,321,0.530702,0.571429,0.090226,0.571429,0.909774,0.155844,0.534137,1.069817,0.000019
36,27,362,322,0.52924,0.571429,0.090452,0.571429,0.909548,0.156182,0.532798,1.072505,0.000019
36,27,361,323,0.527778,0.571429,0.09068,0.571429,0.90932,0.156522,0.531459,1.075207,0.00002
36,27,360,324,0.526316,0.571429,0.090909,0.571429,0.909091,0.156863,0.53012,1.077922,0.00002
36,27,359,325,0.524854,0.571429,0.091139,0.571429,0.908861,0.157205,0.528782,1.080651,0.00002
36,27,358,326,0.523392,0.571429,0.091371,0.571429,0.908629,0.157549,0.527443,1.083394,0.00002
36,27,357,327,0.52193,0.571429,0.091603,0.571429,0.908397,0.157895,0.526104,1.08615,0.000021
36,27,356,328,0.520468,0.571429,0.091837,0.571429,0.908163,0.158242,0.524766,1.088921,0.000021
36,27,355,329,0.519006,0.571429,0.092072,0.571429,0.907928,0.15859,0.523427,1.091706,0.000022
36,27,354,330,0.517544,0.571429,0.092308,0.571429,0.907692,0.15894,0.522088,1.094505,0.000022
36,27,353,331,0.516082,0.571429,0.092545,0.571429,0.907455,0.159292,0.52075,1.097319,0.000023
36,27,352,332,0.51462,0.571429,0.092784,0.571429,0.907216,0.159645,0.519411,1.100147,0.000023
36,27,351,333,0.513158,0.571429,0.093023,0.571429,0.906977,0.16,0.518072,1.10299,0.000024
35,28,351,333,0.513158,0.555556,0.090674,0.555556,0.909326,0.155902,0.516734,1.07513,0.000024
35,28,350,334,0.511696,0.555556,0.090909,0.555556,0.909091,0.15625,0.515395,1.077922,0.000025
35,28,349,335,0.510234,0.555556,0.091146,0.555556,0.908854,0.1566,0.514056,1.080729,0.000025
35,28,348,336,0.508772,0.555556,0.091384,0.555556,0.908616,0.156951,0.512718,1.083551,0.000026
35,28,347,337,0.50731,0.555556,0.091623,0.555556,0.908377,0.157303,0.511379,1.086387,0.000026
35,28,346,338,0.505848,0.555556,0.091864,0.555556,0.908136,0.157658,0.51004,1.089239,0.000026
35,28,345,339,0.504386,0.555556,0.092105,0.555556,0.907895,0.158014,0.508701,1.092105,0.000027
35,28,344,340,0.502924,0.555556,0.092348,0.555556,0.907652,0.158371,0.507363,1.094987,0.000027
35,28,343,341,0.501462,0.555556,0.092593,0.555556,0.907407,0.15873,0.506024,1.097884,0.000027
34,29,343,341,0.501462,0.539683,0.090186,0.539683,0.909814,0.154545,0.504685,1.069344,0.000028
34,29,342,342,0.5,0.539683,0.090426,0.539683,0.909574,0.154897,0.503347,1.072188,0.000029
33,30,342,342,0.5,0.52381,0.088,0.52381,0.912,0.150685,0.502008,1.043429,0.000029
33,30,341,343,0.498538,0.52381,0.088235,0.52381,0.911765,0.15103,0.500669,1.046218,0.00003
33,30,340,344,0.497076,0.52381,0.088472,0.52381,0.911528,0.151376,0.499331,1.049023,0.000031
33,30,339,345,0.495614,0.52381,0.08871,0.52381,0.91129,0.151724,0.497992,1.051843,0.000031
33,30,338,346,0.494152,0.52381,0.088949,0.52381,0.911051,0.152074,0.496653,1.054678,0.000032
33,30,337,347,0.49269,0.52381,0.089189,0.52381,0.910811,0.152425,0.495315,1.057529,0.000034
33,30,336,348,0.491228,0.52381,0.089431,0.52381,0.910569,0.152778,0.493976,1.060395,0.000034
33,30,335,349,0.489766,0.52381,0.089674,0.52381,0.910326,0.153132,0.492637,1.063276,0.000035
32,31,335,349,0.489766,0.507937,0.087193,0.507937,0.912807,0.148837,0.491299,1.033865,0.000035
32,31,334,350,0.488304,0.507937,0.087432,0.507937,0.912568,0.149184,0.48996,1.03669,0.000036
32,31,333,351,0.486842,0.507937,0.087671,0.507937,0.912329,0.149533,0.488621,1.03953,0.000037
32,31,332,352,0.48538,0.507937,0.087912,0.507937,0.912088,0.149883,0.487282,1.042386,0.000037
32,31,331,353,0.483918,0.507937,0.088154,0.507937,0.911846,0.150235,0.485944,1.045258,0.000039
32,31,330,354,0.482456,0.507937,0.088398,0.507937,0.911602,0.150588,0.484605,1.048145,0.00004
32,31,329,355,0.480994,0.507937,0.088643,0.507937,0.911357,0.150943,0.483266,1.051049,0.000041
32,31,328,356,0.479532,0.507937,0.088889,0.507937,0.911111,0.1513,0.481928,1.053968,0.000041
32,31,327,357,0.47807,0.507937,0.089136,0.507937,0.910864,0.151659,0.480589,1.056904,0.000042
32,31,326,358,0.476608,0.507937,0.089385,0.507937,0.910615,0.152019,0.47925,1.059856,0.000042
32,31,325,359,0.475146,0.507937,0.089636,0.507937,0.910364,0.152381,0.477912,1.062825,0.000044
32,31,324,360,0.473684,0.507937,0.089888,0.507937,0.910112,0.152745,0.476573,1.065811,0.000046
32,31,323,361,0.472222,0.507937,0.090141,0.507937,0.909859,0.15311,0.475234,1.068813,0.000046
32,31,322,362,0.47076,0.507937,0.090395,0.507937,0.909605,0.153477,0.473896,1.071832,0.000046
32,31,321,363,0.469298,0.507937,0.090652,0.507937,0.909348,0.153846,0.472557,1.074868,0.000046
32,31,320,364,0.467836,0.507937,0.090909,0.507937,0.909091,0.154217,0.471218,1.077922,0.000047
32,31,319,365,0.466374,0.507937,0.091168,0.507937,0.908832,0.154589,0.46988,1.080993,0.000047
32,31,318,366,0.464912,0.507937,0.091429,0.507937,0.908571,0.154964,0.468541,1.084082,0.000049
32,31,317,367,0.46345,0.507937,0.091691,0.507937,0.908309,0.15534,0.467202,1.087188,0.000049
31,32,317,367,0.46345,0.492063,0.08908,0.492063,0.91092,0.150852,0.465863,1.05624,0.00005
31,32,316,368,0.461988,0.492063,0.089337,0.492063,0.910663,0.15122,0.464525,1.059284,0.000052
30,33,316,368,0.461988,0.47619,0.086705,0.47619,0.913295,0.146699,0.463186,1.028076,0.000052
30,33,315,369,0.460526,0.47619,0.086957,0.47619,0.913043,0.147059,0.461847,1.031056,0.000053
30,33,314,370,0.459064,0.47619,0.087209,0.47619,0.912791,0.14742,0.460509,1.034053,0.000053
30,33,313,371,0.457602,0.47619,0.087464,0.47619,0.912536,0.147783,0.45917,1.037068,0.000054
30,33,312,372,0.45614,0.47619,0.087719,0.47619,0.912281,0.148148,0.457831,1.0401,0.000055
29,34,312,372,0.45614,0.460317,0.085044,0.460317,0.914956,0.143564,0.456493,1.008379,0.000055
29,34,311,373,0.454678,0.460317,0.085294,0.460317,0.914706,0.143921,0.455154,1.011345,0.000058
29,34,310,374,0.453216,0.460317,0.085546,0.460317,0.914454,0.144279,0.453815,1.014328,0.000059
29,34,309,375,0.451754,0.460317,0.085799,0.460317,0.914201,0.144638,0.452477,1.017329,0.000062
28,35,309,375,0.451754,0.444444,0.083086,0.444444,0.916914,0.14,0.451138,0.985163,0.000062
27,36,309,375,0.451754,0.428571,0.080357,0.428571,0.919643,0.135338,0.449799,0.952806,0.000065
27,36,308,376,0.450292,0.428571,0.080597,0.428571,0.919403,0.135678,0.448461,0.95565,0.000068
26,37,308,376,0.450292,0.412698,0.077844,0.412698,0.922156,0.130982,0.447122,0.923011,0.000069
26,37,307,377,0.44883,0.412698,0.078078,0.412698,0.921922,0.131313,0.445783,0.925783,0.000069
25,38,307,377,0.44883,0.396825,0.075301,0.396825,0.924699,0.126582,0.444444,0.892857,0.000071
25,38,306,378,0.447368,0.396825,0.075529,0.396825,0.924471,0.126904,0.443106,0.895555,0.000073
25,38,305,379,0.445906,0.396825,0.075758,0.396825,0.924242,0.127226,0.441767,0.898268,0.000074
25,38,304,380,0.444444,0.396825,0.075988,0.396825,0.924012,0.127551,0.440428,0.900999,0.000078
24,39,304,380,0.444444,0.380952,0.073171,0.380952,0.926829,0.122762,0.43909,0.867596,0.000078
23,40,304,380,0.444444,0.365079,0.070336,0.365079,0.929664,0.117949,0.437751,0.833989,0.000079
23,40,303,381,0.442982,0.365079,0.070552,0.365079,0.929448,0.118252,0.436412,0.836547,0.00008
23,40,302,382,0.44152,0.365079,0.070769,0.365079,0.929231,0.118557,0.435074,0.839121,0.000085
23,40,301,383,0.440058,0.365079,0.070988,0.365079,0.929012,0.118863,0.433735,0.841711,0.000087
23,40,300,384,0.438596,0.365079,0.071207,0.365079,0.928793,0.119171,0.432396,0.844317,0.000087
23,40,299,385,0.437135,0.365079,0.071429,0.365079,0.928571,0.119481,0.431058,0.846939,0.000087
23,40,298,386,0.435673,0.365079,0.071651,0.365079,0.928349,0.119792,0.429719,0.849577,0.000089
23,40,297,387,0.434211,0.365079,0.071875,0.365079,0.928125,0.120104,0.42838,0.852232,0.000093
23,40,296,388,0.432749,0.365079,0.0721,0.365079,0.9279,0.120419,0.427041,0.854904,0.000094
23,40,295,389,0.431287,0.365079,0.072327,0.365079,0.927673,0.120735,0.425703,0.857592,0.000094
23,40,294,390,0.429825,0.365079,0.072555,0.365079,0.927445,0.121053,0.424364,0.860297,0.000096
23,40,293,391,0.428363,0.365079,0.072785,0.365079,0.927215,0.121372,0.423025,0.86302,0.000101
23,40,292,392,0.426901,0.365079,0.073016,0.365079,0.926984,0.121693,0.421687,0.86576,0.000101
23,40,291,393,0.425439,0.365079,0.073248,0.365079,0.926752,0.122016,0.420348,0.868517,0.000105
23,40,290,394,0.423977,0.365079,0.073482,0.365079,0.926518,0.12234,0.419009,0.871292,0.000117
23,40,289,395,0.422515,0.365079,0.073718,0.365079,0.926282,0.122667,0.417671,0.874084,0.000118
23,40,288,396,0.421053,0.365079,0.073955,0.365079,0.926045,0.122995,0.416332,0.876895,0.000118
23,40,287,397,0.419591,0.365079,0.074194,0.365079,0.925806,0.123324,0.414993,0.879724,0.000123
23,40,286,398,0.418129,0.365079,0.074434,0.365079,0.925566,0.123656,0.413655,0.882571,0.000124
23,40,285,399,0.416667,0.365079,0.074675,0.365079,0.925325,0.123989,0.412316,0.885436,0.000127
23,40,284,400,0.415205,0.365079,0.074919,0.365079,0.925081,0.124324,0.410977,0.88832,0.000127
23,40,283,401,0.413743,0.365079,0.075163,0.365079,0.924837,0.124661,0.409639,0.891223,0.00013
23,40,282,402,0.412281,0.365079,0.07541,0.365079,0.92459,0.125,0.4083,0.894145,0.000131
23,40,281,403,0.410819,0.365079,0.075658,0.365079,0.924342,0.125341,0.406961,0.897086,0.000132
23,40,280,404,0.409357,0.365079,0.075908,0.365079,0.924092,0.125683,0.405622,0.900047,0.000134
23,40,279,405,0.407895,0.365079,0.076159,0.365079,0.923841,0.126027,0.404284,0.903027,0.000138
23,40,278,406,0.406433,0.365079,0.076412,0.365079,0.923588,0.126374,0.402945,0.906028,0.000147
23,40,277,407,0.404971,0.365079,0.076667,0.365079,0.923333,0.126722,0.401606,0.909048,0.000148
23,40,276,408,0.403509,0.365079,0.076923,0.365079,0.923077,0.127072,0.400268,0.912088,0.000153
23,40,275,409,0.402047,0.365079,0.077181,0.365079,0.922819,0.127424,0.398929,0.915149,0.000154
23,40,274,410,0.400585,0.365079,0.077441,0.365079,0.922559,0.127778,0.39759,0.91823,0.000158
23,40,273,411,0.399123,0.365079,0.077703,0.365079,0.922297,0.128134,0.396252,0.921332,0.000158
23,40,272,412,0.397661,0.365079,0.077966,0.365079,0.922034,0.128492,0.394913,0.924455,0.000161
23,40,271,413,0.396199,0.365079,0.078231,0.365079,0.921769,0.128852,0.393574,0.9276,0.000163
23,40,270,414,0.394737,0.365079,0.078498,0.365079,0.921502,0.129213,0.392236,0.930765,0.000167
23,40,269,415,0.393275,0.365079,0.078767,0.365079,0.921233,0.129577,0.390897,0.933953,0.000171
23,40,268,416,0.391813,0.365079,0.079038,0.365079,0.920962,0.129944,0.389558,0.937162,0.000172
23,40,267,417,0.390351,0.365079,0.07931,0.365079,0.92069,0.130312,0.38822,0.940394,0.000176
23,40,266,418,0.388889,0.365079,0.079585,0.365079,0.920415,0.130682,0.386881,0.943648,0.000177
23,40,265,419,0.387427,0.365079,0.079861,0.365079,0.920139,0.131054,0.385542,0.946925,0.000178
23,40,264,420,0.385965,0.365079,0.080139,0.365079,0.919861,0.131429,0.384203,0.950224,0.000178
22,41,264,420,0.385965,0.349206,0.076923,0.349206,0.923077,0.126074,0.382865,0.912088,0.000178
22,41,263,421,0.384503,0.349206,0.077193,0.349206,0.922807,0.126437,0.381526,0.915288,0.000179
22,41,262,422,0.383041,0.349206,0.077465,0.349206,0.922535,0.126801,0.380187,0.918511,0.000181
21,42,262,422,0.383041,0.333333,0.074205,0.333333,0.925795,0.121387,0.378849,0.879859,0.000184
21,42,261,423,0.381579,0.333333,0.074468,0.333333,0.925532,0.121739,0.37751,0.882979,0.000184
21,42,260,424,0.380117,0.333333,0.074733,0.333333,0.925267,0.122093,0.376171,0.886121,0.000188
21,42,259,425,0.378655,0.333333,0.075,0.333333,0.925,0.122449,0.374833,0.889286,0.000189
21,42,258,426,0.377193,0.333333,0.075269,0.333333,0.924731,0.122807,0.373494,0.892473,0.000197
21,42,257,427,0.375731,0.333333,0.07554,0.333333,0.92446,0.123167,0.372155,0.895683,0.000213
21,42,256,428,0.374269,0.333333,0.075812,0.333333,0.924188,0.123529,0.370817,0.898917,0.000217
20,43,256,428,0.374269,0.31746,0.072464,0.31746,0.927536,0.117994,0.369478,0.859213,0.000223
19,44,256,428,0.374269,0.301587,0.069091,0.301587,0.930909,0.112426,0.368139,0.819221,0.000231
19,44,255,429,0.372807,0.301587,0.069343,0.301587,0.930657,0.11276,0.366801,0.822211,0.000233
19,44,254,430,0.371345,0.301587,0.069597,0.301587,0.930403,0.113095,0.365462,0.825222,0.000233
19,44,253,431,0.369883,0.301587,0.069853,0.301587,0.930147,0.113433,0.364123,0.828256,0.000236
19,44,252,432,0.368421,0.301587,0.070111,0.301587,0.929889,0.113772,0.362784,0.831313,0.000248
19,44,251,433,0.366959,0.301587,0.07037,0.301587,0.92963,0.114114,0.361446,0.834392,0.000249
19,44,250,434,0.365497,0.301587,0.070632,0.301587,0.929368,0.114458,0.360107,0.837493,0.000255
19,44,249,435,0.364035,0.301587,0.070896,0.301587,0.929104,0.114804,0.358768,0.840618,0.000263
19,44,248,436,0.362573,0.301587,0.071161,0.301587,0.928839,0.115152,0.35743,0.843767,0.000265
19,44,247,437,0.361111,0.301587,0.071429,0.301587,0.928571,0.115502,0.356091,0.846939,0.000275
19,44,246,438,0.359649,0.301587,0.071698,0.301587,0.928302,0.115854,0.354752,0.850135,0.000276
19,44,245,439,0.358187,0.301587,0.07197,0.301587,0.92803,0.116208,0.353414,0.853355,0.000281
18,45,245,439,0.358187,0.285714,0.068441,0.285714,0.931559,0.110429,0.352075,0.811515,0.00029
18,45,244,440,0.356725,0.285714,0.068702,0.285714,0.931298,0.110769,0.350736,0.814613,0.000292
18,45,243,441,0.355263,0.285714,0.068966,0.285714,0.931034,0.111111,0.349398,0.817734,0.000293
18,45,242,442,0.353801,0.285714,0.069231,0.285714,0.930769,0.111455,0.348059,0.820879,0.000296
18,45,241,443,0.352339,0.285714,0.069498,0.285714,0.930502,0.111801,0.34672,0.824049,0.000299
18,45,240,444,0.350877,0.285714,0.069767,0.285714,0.930233,0.11215,0.345382,0.827243,0.000299
18,45,239,445,0.349415,0.285714,0.070039,0.285714,0.929961,0.1125,0.344043,0.830461,0.00031
18,45,238,446,0.347953,0.285714,0.070313,0.285714,0.929688,0.112853,0.342704,0.833705,0.000312
18,45,237,447,0.346491,0.285714,0.070588,0.285714,0.929412,0.113208,0.341365,0.836975,0.000316
18,45,236,448,0.345029,0.285714,0.070866,0.285714,0.929134,0.113565,0.340027,0.84027,0.000318
18,45,235,449,0.343567,0.285714,0.071146,0.285714,0.928854,0.113924,0.338688,0.843591,0.000318
18,45,234,450,0.342105,0.285714,0.071429,0.285714,0.928571,0.114286,0.337349,0.846939,0.000331
18,45,233,451,0.340643,0.285714,0.071713,0.285714,0.928287,0.11465,0.336011,0.850313,0.000333
18,45,232,452,0.339181,0.285714,0.072,0.285714,0.928,0.115016,0.334672,0.853714,0.000348
17,46,232,452,0.339181,0.269841,0.068273,0.269841,0.931727,0.108974,0.333333,0.809524,0.000354
17,46,231,453,0.337719,0.269841,0.068548,0.269841,0.931452,0.109325,0.331995,0.812788,0.000355
17,46,230,454,0.336257,0.269841,0.068826,0.269841,0.931174,0.109677,0.330656,0.816079,0.000358
16,47,230,454,0.336257,0.253968,0.065041,0.253968,0.934959,0.10356,0.329317,0.771196,0.000361
16,47,229,455,0.334795,0.253968,0.065306,0.253968,0.934694,0.103896,0.327979,0.774344,0.000391
16,47,228,456,0.333333,0.253968,0.065574,0.253968,0.934426,0.104235,0.32664,0.777518,0.000392
16,47,227,457,0.331871,0.253968,0.065844,0.253968,0.934156,0.104575,0.325301,0.780717,0.000393
16,47,226,458,0.330409,0.253968,0.066116,0.253968,0.933884,0.104918,0.323963,0.783943,0.000395
16,47,225,459,0.328947,0.253968,0.06639,0.253968,0.93361,0.105263,0.322624,0.787196,0.000403
16,47,224,460,0.327485,0.253968,0.066667,0.253968,0.933333,0.105611,0.321285,0.790476,0.000405
16,47,223,461,0.326023,0.253968,0.066946,0.253968,0.933054,0.10596,0.319946,0.793784,0.000413
15,48,223,461,0.326023,0.238095,0.063025,0.238095,0.936975,0.099668,0.318608,0.747299,0.000417
15,48,222,462,0.324561,0.238095,0.063291,0.238095,0.936709,0.1,0.317269,0.750452,0.000419
15,48,221,463,0.323099,0.238095,0.063559,0.238095,0.936441,0.100334,0.31593,0.753632,0.000428
15,48,220,464,0.321637,0.238095,0.06383,0.238095,0.93617,0.100671,0.314592,0.756839,0.000442
15,48,219,465,0.320175,0.238095,0.064103,0.238095,0.935897,0.10101,0.313253,0.760073,0.000445
15,48,218,466,0.318713,0.238095,0.064378,0.238095,0.935622,0.101351,0.311914,0.763335,0.000445
15,48,217,467,0.317251,0.238095,0.064655,0.238095,0.935345,0.101695,0.310576,0.766626,0.000452
15,48,216,468,0.315789,0.238095,0.064935,0.238095,0.935065,0.102041,0.309237,0.769944,0.00046
15,48,215,469,0.314327,0.238095,0.065217,0.238095,0.934783,0.102389,0.307898,0.773292,0.000464
15,48,214,470,0.312865,0.238095,0.065502,0.238095,0.934498,0.10274,0.30656,0.776669,0.000468
15,48,213,471,0.311404,0.238095,0.065789,0.238095,0.934211,0.103093,0.305221,0.780075,0.000485
15,48,212,472,0.309942,0.238095,0.066079,0.238095,0.933921,0.103448,0.303882,0.783512,0.000495
15,48,211,473,0.30848,0.238095,0.066372,0.238095,0.933628,0.103806,0.302544,0.786979,0.000496
15,48,210,474,0.307018,0.238095,0.066667,0.238095,0.933333,0.104167,0.301205,0.790476,0.000508
15,48,209,475,0.305556,0.238095,0.066964,0.238095,0.933036,0.10453,0.299866,0.794005,0.000538
15,48,208,476,0.304094,0.238095,0.067265,0.238095,0.932735,0.104895,0.298527,0.797566,0.000578
15,48,207,477,0.302632,0.238095,0.067568,0.238095,0.932432,0.105263,0.297189,0.801158,0.000582
15,48,206,478,0.30117,0.238095,0.067873,0.238095,0.932127,0.105634,0.29585,0.804783,0.000588
15,48,205,479,0.299708,0.238095,0.068182,0.238095,0.931818,0.106007,0.294511,0.808442,0.000641
