'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
47,16,438,246,0.640351,0.746032,0.096907,0.746032,0.903093,0.171533,0.649264,1.149043,0.026129
47,16,437,247,0.638889,0.746032,0.097107,0.746032,0.902893,0.171846,0.647925,1.151417,0.026232
47,16,436,248,0.637427,0.746032,0.097308,0.746032,0.902692,0.172161,0.646586,1.153801,0.026291
47,16,435,249,0.635965,0.746032,0.09751,0.746032,0.90249,0.172477,0.645248,1.156194,0.026306
47,16,434,250,0.634503,0.746032,0.097713,0.746032,0.902287,0.172794,0.643909,1.158598,0.026327
47,16,433,251,0.633041,0.746032,0.097917,0.746032,0.902083,0.173112,0.64257,1.161012,0.026354
47,16,432,252,0.631579,0.746032,0.098121,0.746032,0.901879,0.173432,0.641232,1.163436,0.026367
47,16,431,253,0.630117,0.746032,0.098326,0.746032,0.901674,0.173752,0.639893,1.16587,0.026433
47,16,430,254,0.628655,0.746032,0.098532,0.746032,0.901468,0.174074,0.638554,1.168314,0.026446
47,16,429,255,0.627193,0.746032,0.098739,0.746032,0.901261,0.174397,0.637216,1.170768,0.026526
47,16,428,256,0.625731,0.746032,0.098947,0.746032,0.901053,0.174721,0.635877,1.173233,0.026568
47,16,427,257,0.624269,0.746032,0.099156,0.746032,0.900844,0.175047,0.634538,1.175708,0.026661
47,16,426,258,0.622807,0.746032,0.099366,0.746032,0.900634,0.175373,0.633199,1.178194,0.026688
47,16,425,259,0.621345,0.746032,0.099576,0.746032,0.900424,0.175701,0.631861,1.18069,0.027027
47,16,424,260,0.619883,0.746032,0.099788,0.746032,0.900212,0.17603,0.630522,1.183197,0.027028
47,16,423,261,0.618421,0.746032,0.1,0.746032,0.9,0.17636,0.629183,1.185714,0.027085
46,17,423,261,0.618421,0.730159,0.098081,0.730159,0.901919,0.172932,0.627845,1.162961,0.027208
46,17,422,262,0.616959,0.730159,0.098291,0.730159,0.901709,0.173258,0.626506,1.165446,0.027365
45,18,422,262,0.616959,0.714286,0.09636,0.714286,0.90364,0.169811,0.625167,1.142551,0.027478
45,18,421,263,0.615497,0.714286,0.096567,0.714286,0.903433,0.170132,0.623829,1.145003,0.027588
45,18,420,264,0.614035,0.714286,0.096774,0.714286,0.903226,0.170455,0.62249,1.147465,0.027599
45,18,419,265,0.612573,0.714286,0.096983,0.714286,0.903017,0.170778,0.621151,1.149938,0.027669
45,18,418,266,0.611111,0.714286,0.097192,0.714286,0.902808,0.171103,0.619813,1.152422,0.027778
45,18,417,267,0.609649,0.714286,0.097403,0.714286,0.902597,0.171429,0.618474,1.154917,0.027893
45,18,416,268,0.608187,0.714286,0.097614,0.714286,0.902386,0.171756,0.617135,1.157422,0.027992
45,18,415,269,0.606725,0.714286,0.097826,0.714286,0.902174,0.172084,0.615797,1.159938,0.02802
45,18,414,270,0.605263,0.714286,0.098039,0.714286,0.901961,0.172414,0.614458,1.162465,0.028091
45,18,413,271,0.603801,0.714286,0.098253,0.714286,0.901747,0.172745,0.613119,1.165003,0.028154
45,18,412,272,0.602339,0.714286,0.098468,0.714286,0.901532,0.173077,0.61178,1.167552,0.028188
45,18,411,273,0.600877,0.714286,0.098684,0.714286,0.901316,0.17341,0.610442,1.170113,0.02822
44,19,411,273,0.600877,0.698413,0.096703,0.698413,0.903297,0.169884,0.609103,1.146625,0.028306
44,19,410,274,0.599415,0.698413,0.096916,0.698413,0.903084,0.170213,0.607764,1.14915,0.028397
44,19,409,275,0.597953,0.698413,0.09713,0.698413,0.90287,0.170543,0.606426,1.151687,0.02846
44,19,408,276,0.596491,0.698413,0.097345,0.698413,0.902655,0.170874,0.605087,1.154235,0.028529
44,19,407,277,0.595029,0.698413,0.097561,0.698413,0.902439,0.171206,0.603748,1.156794,0.02866
44,19,406,278,0.593567,0.698413,0.097778,0.698413,0.902222,0.17154,0.60241,1.159365,0.028793
43,20,406,278,0.593567,0.68254,0.095768,0.68254,0.904232,0.167969,0.601071,1.135539,0.028839
43,20,405,279,0.592105,0.68254,0.095982,0.68254,0.904018,0.168297,0.599732,1.138074,0.028845
43,20,404,280,0.590643,0.68254,0.096197,0.68254,0.903803,0.168627,0.598394,1.14062,0.02895
43,20,403,281,0.589181,0.68254,0.096413,0.68254,0.903587,0.168959,0.597055,1.143177,0.028986
42,21,403,281,0.589181,0.666667,0.094382,0.666667,0.905618,0.165354,0.595716,1.119101,0.029308
42,21,402,282,0.587719,0.666667,0.094595,0.666667,0.905405,0.16568,0.594378,1.121622,0.029383
42,21,401,283,0.586257,0.666667,0.094808,0.666667,0.905192,0.166008,0.593039,1.124153,0.029479
42,21,400,284,0.584795,0.666667,0.095023,0.666667,0.904977,0.166337,0.5917,1.126697,0.02965
42,21,399,285,0.583333,0.666667,0.095238,0.666667,0.904762,0.166667,0.590361,1.129252,0.029721
42,21,398,286,0.581871,0.666667,0.095455,0.666667,0.904545,0.166998,0.589023,1.131818,0.029728
42,21,397,287,0.580409,0.666667,0.095672,0.666667,0.904328,0.167331,0.587684,1.134396,0.029867
42,21,396,288,0.578947,0.666667,0.09589,0.666667,0.90411,0.167665,0.586345,1.136986,0.029885
42,21,395,289,0.577485,0.666667,0.09611,0.666667,0.90389,0.168,0.585007,1.139588,0.029992
42,21,394,290,0.576023,0.666667,0.09633,0.666667,0.90367,0.168337,0.583668,1.142202,0.030068
41,22,394,290,0.576023,0.650794,0.094253,0.650794,0.905747,0.164659,0.582329,1.11757,0.030213
41,22,393,291,0.574561,0.650794,0.09447,0.650794,0.90553,0.16499,0.580991,1.120145,0.030213
41,22,392,292,0.573099,0.650794,0.094688,0.650794,0.905312,0.165323,0.579652,1.122732,0.030282
41,22,391,293,0.571637,0.650794,0.094907,0.650794,0.905093,0.165657,0.578313,1.125331,0.030339
41,22,390,294,0.570175,0.650794,0.095128,0.650794,0.904872,0.165992,0.576975,1.127942,0.030361
40,23,390,294,0.570175,0.634921,0.093023,0.634921,0.906977,0.162272,0.575636,1.10299,0.030375
40,23,389,295,0.568713,0.634921,0.09324,0.634921,0.90676,0.162602,0.574297,1.105561,0.030403
40,23,388,296,0.567251,0.634921,0.093458,0.634921,0.906542,0.162933,0.572959,1.108144,0.030851
40,23,387,297,0.565789,0.634921,0.093677,0.634921,0.906323,0.163265,0.57162,1.110739,0.030862
40,23,386,298,0.564327,0.634921,0.093897,0.634921,0.906103,0.163599,0.570281,1.113347,0.030876
40,23,385,299,0.562865,0.634921,0.094118,0.634921,0.905882,0.163934,0.568942,1.115966,0.030978
40,23,384,300,0.561404,0.634921,0.09434,0.634921,0.90566,0.164271,0.567604,1.118598,0.030997
40,23,383,301,0.559942,0.634921,0.094563,0.634921,0.905437,0.164609,0.566265,1.121243,0.031051
40,23,382,302,0.55848,0.634921,0.094787,0.634921,0.905213,0.164948,0.564926,1.1239,0.03106
40,23,381,303,0.557018,0.634921,0.095012,0.634921,0.904988,0.165289,0.563588,1.126569,0.031173
40,23,380,304,0.555556,0.634921,0.095238,0.634921,0.904762,0.165631,0.562249,1.129252,0.031188
40,23,379,305,0.554094,0.634921,0.095465,0.634921,0.904535,0.165975,0.56091,1.131947,0.031209
40,23,378,306,0.552632,0.634921,0.095694,0.634921,0.904306,0.16632,0.559572,1.134655,0.03127
40,23,377,307,0.55117,0.634921,0.095923,0.634921,0.904077,0.166667,0.558233,1.137376,0.031311
40,23,376,308,0.549708,0.634921,0.096154,0.634921,0.903846,0.167015,0.556894,1.14011,0.031509
40,23,375,309,0.548246,0.634921,0.096386,0.634921,0.903614,0.167364,0.555556,1.142857,0.031645
40,23,374,310,0.546784,0.634921,0.096618,0.634921,0.903382,0.167715,0.554217,1.145618,0.031722
40,23,373,311,0.545322,0.634921,0.096852,0.634921,0.903148,0.168067,0.552878,1.148392,0.03217
40,23,372,312,0.54386,0.634921,0.097087,0.634921,0.902913,0.168421,0.551539,1.151179,0.032261
40,23,371,313,0.542398,0.634921,0.097324,0.634921,0.902676,0.168776,0.550201,1.15398,0.032364
40,23,370,314,0.540936,0.634921,0.097561,0.634921,0.902439,0.169133,0.548862,1.156794,0.032434
40,23,369,315,0.539474,0.634921,0.0978,0.634921,0.9022,0.169492,0.547523,1.159623,0.032485
40,23,368,316,0.538012,0.634921,0.098039,0.634921,0.901961,0.169851,0.546185,1.162465,0.032784
40,23,367,317,0.53655,0.634921,0.09828,0.634921,0.90172,0.170213,0.544846,1.165321,0.033216
40,23,366,318,0.535088,0.634921,0.098522,0.634921,0.901478,0.170576,0.543507,1.168191,0.033248
40,23,365,319,0.533626,0.634921,0.098765,0.634921,0.901235,0.17094,0.542169,1.171076,0.033347
40,23,364,320,0.532164,0.634921,0.09901,0.634921,0.90099,0.171306,0.54083,1.173975,0.03344
40,23,363,321,0.530702,0.634921,0.099256,0.634921,0.900744,0.171674,0.539491,1.176888,0.033476
40,23,362,322,0.52924,0.634921,0.099502,0.634921,0.900498,0.172043,0.538153,1.179815,0.033538
40,23,361,323,0.527778,0.634921,0.099751,0.634921,0.900249,0.172414,0.536814,1.182757,0.033624
40,23,360,324,0.526316,0.634921,0.1,0.634921,0.9,0.172786,0.535475,1.185714,0.033879
40,23,359,325,0.524854,0.634921,0.100251,0.634921,0.899749,0.17316,0.534137,1.188686,0.033891
40,23,358,326,0.523392,0.634921,0.100503,0.634921,0.899497,0.173536,0.532798,1.191673,0.033902
40,23,357,327,0.52193,0.634921,0.100756,0.634921,0.899244,0.173913,0.531459,1.194674,0.034051
40,23,356,328,0.520468,0.634921,0.10101,0.634921,0.89899,0.174292,0.53012,1.197691,0.034057
40,23,355,329,0.519006,0.634921,0.101266,0.634921,0.898734,0.174672,0.528782,1.200723,0.034185
40,23,354,330,0.517544,0.634921,0.101523,0.634921,0.898477,0.175055,0.527443,1.203771,0.034219
40,23,353,331,0.516082,0.634921,0.101781,0.634921,0.898219,0.175439,0.526104,1.206834,0.034267
40,23,352,332,0.51462,0.634921,0.102041,0.634921,0.897959,0.175824,0.524766,1.209913,0.034308
40,23,351,333,0.513158,0.634921,0.102302,0.634921,0.897698,0.176211,0.523427,1.213007,0.034331
40,23,350,334,0.511696,0.634921,0.102564,0.634921,0.897436,0.1766,0.522088,1.216117,0.034662
40,23,349,335,0.510234,0.634921,0.102828,0.634921,0.897172,0.176991,0.52075,1.219243,0.034972
40,23,348,336,0.508772,0.634921,0.103093,0.634921,0.896907,0.177384,0.519411,1.222386,0.035018
40,23,347,337,0.50731,0.634921,0.103359,0.634921,0.896641,0.177778,0.518072,1.225544,0.035248
40,23,346,338,0.505848,0.634921,0.103627,0.634921,0.896373,0.178174,0.516734,1.228719,0.03529
40,23,345,339,0.504386,0.634921,0.103896,0.634921,0.896104,0.178571,0.515395,1.231911,0.035363
40,23,344,340,0.502924,0.634921,0.104167,0.634921,0.895833,0.178971,0.514056,1.235119,0.035434
40,23,343,341,0.501462,0.634921,0.104439,0.634921,0.895561,0.179372,0.512718,1.238344,0.035583
39,24,343,341,0.501462,0.619048,0.102094,0.619048,0.897906,0.175281,0.511379,1.210546,0.03572
39,24,342,342,0.5,0.619048,0.102362,0.619048,0.897638,0.175676,0.51004,1.213723,0.035724
39,24,341,343,0.498538,0.619048,0.102632,0.619048,0.897368,0.176072,0.508701,1.216917,0.03588
39,24,340,344,0.497076,0.619048,0.102902,0.619048,0.897098,0.176471,0.507363,1.220128,0.035962
39,24,339,345,0.495614,0.619048,0.103175,0.619048,0.896825,0.176871,0.506024,1.223356,0.035998
39,24,338,346,0.494152,0.619048,0.103448,0.619048,0.896552,0.177273,0.504685,1.226601,0.036303
38,25,338,346,0.494152,0.603175,0.101064,0.603175,0.898936,0.173121,0.503347,1.198328,0.036337
38,25,337,347,0.49269,0.603175,0.101333,0.603175,0.898667,0.173516,0.502008,1.201524,0.036376
38,25,336,348,0.491228,0.603175,0.101604,0.603175,0.898396,0.173913,0.500669,1.204736,0.036666
38,25,335,349,0.489766,0.603175,0.101877,0.603175,0.898123,0.174312,0.499331,1.207966,0.036754
38,25,334,350,0.488304,0.603175,0.102151,0.603175,0.897849,0.174713,0.497992,1.211214,0.03682
37,26,334,350,0.488304,0.587302,0.09973,0.587302,0.90027,0.170507,0.496653,1.182518,0.036846
37,26,333,351,0.486842,0.587302,0.1,0.587302,0.9,0.170901,0.495315,1.185714,0.03689
37,26,332,352,0.48538,0.587302,0.100271,0.587302,0.899729,0.171296,0.493976,1.188928,0.036996
37,26,331,353,0.483918,0.587302,0.100543,0.587302,0.899457,0.171694,0.492637,1.192158,0.03728
37,26,330,354,0.482456,0.587302,0.100817,0.587302,0.899183,0.172093,0.491299,1.195407,0.037398
37,26,329,355,0.480994,0.587302,0.101093,0.587302,0.898907,0.172494,0.48996,1.198673,0.037652
37,26,328,356,0.479532,0.587302,0.10137,0.587302,0.89863,0.172897,0.488621,1.201957,0.037937
37,26,327,357,0.47807,0.587302,0.101648,0.587302,0.898352,0.173302,0.487282,1.205259,0.038118
36,27,327,357,0.47807,0.571429,0.099174,0.571429,0.900826,0.169014,0.485944,1.175915,0.038356
36,27,326,358,0.476608,0.571429,0.099448,0.571429,0.900552,0.169412,0.484605,1.179163,0.038384
36,27,325,359,0.475146,0.571429,0.099723,0.571429,0.900277,0.169811,0.483266,1.18243,0.038391
36,27,324,360,0.473684,0.571429,0.1,0.571429,0.9,0.170213,0.481928,1.185714,0.038509
36,27,323,361,0.472222,0.571429,0.100279,0.571429,0.899721,0.170616,0.480589,1.189017,0.038773
35,28,323,361,0.472222,0.555556,0.097765,0.555556,0.902235,0.166271,0.47925,1.159218,0.038872
35,28,322,362,0.47076,0.555556,0.098039,0.555556,0.901961,0.166667,0.477912,1.162465,0.039028
35,28,321,363,0.469298,0.555556,0.098315,0.555556,0.901685,0.167064,0.476573,1.16573,0.039299
35,28,320,364,0.467836,0.555556,0.098592,0.555556,0.901408,0.167464,0.475234,1.169014,0.039322
35,28,319,365,0.466374,0.555556,0.09887,0.555556,0.90113,0.167866,0.473896,1.172316,0.0395
35,28,318,366,0.464912,0.555556,0.09915,0.555556,0.90085,0.168269,0.472557,1.175637,0.039654
35,28,317,367,0.46345,0.555556,0.099432,0.555556,0.900568,0.168675,0.471218,1.178977,0.039943
35,28,316,368,0.461988,0.555556,0.099715,0.555556,0.900285,0.169082,0.46988,1.182336,0.040088
35,28,315,369,0.460526,0.555556,0.1,0.555556,0.9,0.169492,0.468541,1.185714,0.040159
35,28,314,370,0.459064,0.555556,0.100287,0.555556,0.899713,0.169903,0.467202,1.189112,0.040909
35,28,313,371,0.457602,0.555556,0.100575,0.555556,0.899425,0.170316,0.465863,1.192529,0.040962
35,28,312,372,0.45614,0.555556,0.100865,0.555556,0.899135,0.170732,0.464525,1.195965,0.041331
35,28,311,373,0.454678,0.555556,0.101156,0.555556,0.898844,0.171149,0.463186,1.199422,0.041426
35,28,310,374,0.453216,0.555556,0.101449,0.555556,0.898551,0.171569,0.461847,1.202899,0.041499
35,28,309,375,0.451754,0.555556,0.101744,0.555556,0.898256,0.17199,0.460509,1.206395,0.041499
35,28,308,376,0.450292,0.555556,0.102041,0.555556,0.897959,0.172414,0.45917,1.209913,0.041533
35,28,307,377,0.44883,0.555556,0.102339,0.555556,0.897661,0.17284,0.457831,1.21345,0.041547
34,29,307,377,0.44883,0.539683,0.099707,0.539683,0.900293,0.168317,0.456493,1.182237,0.041648
34,29,306,378,0.447368,0.539683,0.1,0.539683,0.9,0.168734,0.455154,1.185714,0.041831
34,29,305,379,0.445906,0.539683,0.100295,0.539683,0.899705,0.169154,0.453815,1.189212,0.041899
34,29,304,380,0.444444,0.539683,0.100592,0.539683,0.899408,0.169576,0.452477,1.19273,0.04197
34,29,303,381,0.442982,0.539683,0.10089,0.539683,0.89911,0.17,0.451138,1.19627,0.042065
33,30,303,381,0.442982,0.52381,0.098214,0.52381,0.901786,0.165414,0.449799,1.164541,0.042159
33,30,302,382,0.44152,0.52381,0.098507,0.52381,0.901493,0.165829,0.448461,1.168017,0.042264
33,30,301,383,0.440058,0.52381,0.098802,0.52381,0.901198,0.166247,0.447122,1.171514,0.042559
33,30,300,384,0.438596,0.52381,0.099099,0.52381,0.900901,0.166667,0.445783,1.175032,0.042738
33,30,299,385,0.437135,0.52381,0.099398,0.52381,0.900602,0.167089,0.444444,1.178571,0.043061
33,30,298,386,0.435673,0.52381,0.099698,0.52381,0.900302,0.167513,0.443106,1.182132,0.043283
33,30,297,387,0.434211,0.52381,0.1,0.52381,0.9,0.167939,0.441767,1.185714,0.043313
33,30,296,388,0.432749,0.52381,0.100304,0.52381,0.899696,0.168367,0.440428,1.189318,0.04334
33,30,295,389,0.431287,0.52381,0.10061,0.52381,0.89939,0.168798,0.43909,1.192944,0.043522
33,30,294,390,0.429825,0.52381,0.100917,0.52381,0.899083,0.169231,0.437751,1.196592,0.043583
33,30,293,391,0.428363,0.52381,0.101227,0.52381,0.898773,0.169666,0.436412,1.200263,0.043621
33,30,292,392,0.426901,0.52381,0.101538,0.52381,0.898462,0.170103,0.435074,1.203956,0.043687
33,30,291,393,0.425439,0.52381,0.101852,0.52381,0.898148,0.170543,0.433735,1.207672,0.043855
33,30,290,394,0.423977,0.52381,0.102167,0.52381,0.897833,0.170984,0.432396,1.211411,0.043924
33,30,289,395,0.422515,0.52381,0.102484,0.52381,0.897516,0.171429,0.431058,1.215173,0.043949
33,30,288,396,0.421053,0.52381,0.102804,0.52381,0.897196,0.171875,0.429719,1.218959,0.043958
33,30,287,397,0.419591,0.52381,0.103125,0.52381,0.896875,0.172324,0.42838,1.222768,0.043982
33,30,286,398,0.418129,0.52381,0.103448,0.52381,0.896552,0.172775,0.427041,1.226601,0.044116
33,30,285,399,0.416667,0.52381,0.103774,0.52381,0.896226,0.173228,0.425703,1.230458,0.044188
33,30,284,400,0.415205,0.52381,0.104101,0.52381,0.895899,0.173684,0.424364,1.23434,0.044376
33,30,283,401,0.413743,0.52381,0.10443,0.52381,0.89557,0.174142,0.423025,1.238246,0.044528
33,30,282,402,0.412281,0.52381,0.104762,0.52381,0.895238,0.174603,0.421687,1.242177,0.044699
33,30,281,403,0.410819,0.52381,0.105096,0.52381,0.894904,0.175066,0.420348,1.246133,0.045023
33,30,280,404,0.409357,0.52381,0.105431,0.52381,0.894569,0.175532,0.419009,1.250114,0.045168
33,30,279,405,0.407895,0.52381,0.105769,0.52381,0.894231,0.176,0.417671,1.254121,0.045181
33,30,278,406,0.406433,0.52381,0.106109,0.52381,0.893891,0.176471,0.416332,1.258153,0.045819
33,30,277,407,0.404971,0.52381,0.106452,0.52381,0.893548,0.176944,0.414993,1.262212,0.046203
33,30,276,408,0.403509,0.52381,0.106796,0.52381,0.893204,0.177419,0.413655,1.266297,0.046504
33,30,275,409,0.402047,0.52381,0.107143,0.52381,0.892857,0.177898,0.412316,1.270408,0.046528
33,30,274,410,0.400585,0.52381,0.107492,0.52381,0.892508,0.178378,0.410977,1.274546,0.046538
32,31,274,410,0.400585,0.507937,0.104575,0.507937,0.895425,0.173442,0.409639,1.239963,0.046574
32,31,273,411,0.399123,0.507937,0.104918,0.507937,0.895082,0.173913,0.4083,1.244028,0.046627
32,31,272,412,0.397661,0.507937,0.105263,0.507937,0.894737,0.174387,0.406961,1.24812,0.046716
32,31,271,413,0.396199,0.507937,0.105611,0.507937,0.894389,0.174863,0.405622,1.25224,0.047121
31,32,271,413,0.396199,0.492063,0.102649,0.492063,0.897351,0.169863,0.404284,1.217124,0.047128
31,32,270,414,0.394737,0.492063,0.10299,0.492063,0.89701,0.17033,0.402945,1.221168,0.047249
31,32,269,415,0.393275,0.492063,0.103333,0.492063,0.896667,0.170799,0.401606,1.225238,0.047556
31,32,268,416,0.391813,0.492063,0.103679,0.492063,0.896321,0.171271,0.400268,1.229336,0.047806
31,32,267,417,0.390351,0.492063,0.104027,0.492063,0.895973,0.171745,0.398929,1.233461,0.047863
31,32,266,418,0.388889,0.492063,0.104377,0.492063,0.895623,0.172222,0.39759,1.237614,0.048451
31,32,265,419,0.387427,0.492063,0.10473,0.492063,0.89527,0.172702,0.396252,1.241795,0.048531
31,32,264,420,0.385965,0.492063,0.105085,0.492063,0.894915,0.173184,0.394913,1.246005,0.048644
31,32,263,421,0.384503,0.492063,0.105442,0.492063,0.894558,0.173669,0.393574,1.250243,0.048846
31,32,262,422,0.383041,0.492063,0.105802,0.492063,0.894198,0.174157,0.392236,1.25451,0.049202
31,32,261,423,0.381579,0.492063,0.106164,0.492063,0.893836,0.174648,0.390897,1.258806,0.049288
31,32,260,424,0.380117,0.492063,0.106529,0.492063,0.893471,0.175141,0.389558,1.263132,0.049413
31,32,259,425,0.378655,0.492063,0.106897,0.492063,0.893103,0.175637,0.38822,1.267488,0.049688
31,32,258,426,0.377193,0.492063,0.107266,0.492063,0.892734,0.176136,0.386881,1.271873,0.049691
31,32,257,427,0.375731,0.492063,0.107639,0.492063,0.892361,0.176638,0.385542,1.27629,0.049691
31,32,256,428,0.374269,0.492063,0.108014,0.492063,0.891986,0.177143,0.384203,1.280737,0.049785
31,32,255,429,0.372807,0.492063,0.108392,0.492063,0.891608,0.17765,0.382865,1.285215,0.049855
31,32,254,430,0.371345,0.492063,0.108772,0.492063,0.891228,0.178161,0.381526,1.289724,0.049896
31,32,253,431,0.369883,0.492063,0.109155,0.492063,0.890845,0.178674,0.380187,1.294266,0.049952
31,32,252,432,0.368421,0.492063,0.109541,0.492063,0.890459,0.179191,0.378849,1.298839,0.049987
31,32,251,433,0.366959,0.492063,0.109929,0.492063,0.890071,0.17971,0.37751,1.303445,0.050231
31,32,250,434,0.365497,0.492063,0.11032,0.492063,0.88968,0.180233,0.376171,1.308083,0.050302
31,32,249,435,0.364035,0.492063,0.110714,0.492063,0.889286,0.180758,0.374833,1.312755,0.050489
31,32,248,436,0.362573,0.492063,0.111111,0.492063,0.888889,0.181287,0.373494,1.31746,0.050961
31,32,247,437,0.361111,0.492063,0.111511,0.492063,0.888489,0.181818,0.372155,1.322199,0.051046
31,32,246,438,0.359649,0.492063,0.111913,0.492063,0.888087,0.182353,0.370817,1.326973,0.051195
31,32,245,439,0.358187,0.492063,0.112319,0.492063,0.887681,0.182891,0.369478,1.331781,0.051206
31,32,244,440,0.356725,0.492063,0.112727,0.492063,0.887273,0.183432,0.368139,1.336623,0.051263
31,32,243,441,0.355263,0.492063,0.113139,0.492063,0.886861,0.183976,0.366801,1.341502,0.051396
31,32,242,442,0.353801,0.492063,0.113553,0.492063,0.886447,0.184524,0.365462,1.346415,0.051552
31,32,241,443,0.352339,0.492063,0.113971,0.492063,0.886029,0.185075,0.364123,1.351366,0.05156
31,32,240,444,0.350877,0.492063,0.114391,0.492063,0.885609,0.185629,0.362784,1.356352,0.051562
31,32,239,445,0.349415,0.492063,0.114815,0.492063,0.885185,0.186186,0.361446,1.361376,0.051858
31,32,238,446,0.347953,0.492063,0.115242,0.492063,0.884758,0.186747,0.360107,1.366437,0.052512
31,32,237,447,0.346491,0.492063,0.115672,0.492063,0.884328,0.187311,0.358768,1.371535,0.052551
31,32,236,448,0.345029,0.492063,0.116105,0.492063,0.883895,0.187879,0.35743,1.376672,0.052723
31,32,235,449,0.343567,0.492063,0.116541,0.492063,0.883459,0.18845,0.356091,1.381847,0.052837
31,32,234,450,0.342105,0.492063,0.116981,0.492063,0.883019,0.189024,0.354752,1.387062,0.052974
31,32,233,451,0.340643,0.492063,0.117424,0.492063,0.882576,0.189602,0.353414,1.392316,0.052996
31,32,232,452,0.339181,0.492063,0.117871,0.492063,0.882129,0.190184,0.352075,1.39761,0.053052
30,33,232,452,0.339181,0.47619,0.114504,0.47619,0.885496,0.184615,0.350736,1.357688,0.053505
30,33,231,453,0.337719,0.47619,0.114943,0.47619,0.885057,0.185185,0.349398,1.36289,0.05364
30,33,230,454,0.336257,0.47619,0.115385,0.47619,0.884615,0.185759,0.348059,1.368132,0.053703
30,33,229,455,0.334795,0.47619,0.11583,0.47619,0.88417,0.186335,0.34672,1.373414,0.05397
29,34,229,455,0.334795,0.460317,0.112403,0.460317,0.887597,0.180685,0.345382,1.33278,0.054048
29,34,228,456,0.333333,0.460317,0.11284,0.460317,0.88716,0.18125,0.344043,1.337966,0.054122
29,34,227,457,0.331871,0.460317,0.113281,0.460317,0.886719,0.181818,0.342704,1.343192,0.054309
29,34,226,458,0.330409,0.460317,0.113725,0.460317,0.886275,0.18239,0.341365,1.348459,0.054399
29,34,225,459,0.328947,0.460317,0.114173,0.460317,0.885827,0.182965,0.340027,1.353768,0.054455
29,34,224,460,0.327485,0.460317,0.114625,0.460317,0.885375,0.183544,0.338688,1.359119,0.054651
28,35,224,460,0.327485,0.444444,0.111111,0.444444,0.888889,0.177778,0.337349,1.31746,0.05527
28,35,223,461,0.326023,0.444444,0.111554,0.444444,0.888446,0.178344,0.336011,1.322709,0.055717
28,35,222,462,0.324561,0.444444,0.112,0.444444,0.888,0.178914,0.334672,1.328,0.056598
28,35,221,463,0.323099,0.444444,0.11245,0.444444,0.88755,0.179487,0.333333,1.333333,0.056788
28,35,220,464,0.321637,0.444444,0.112903,0.444444,0.887097,0.180064,0.331995,1.33871,0.057083
28,35,219,465,0.320175,0.444444,0.11336,0.444444,0.88664,0.180645,0.330656,1.34413,0.057542
28,35,218,466,0.318713,0.444444,0.113821,0.444444,0.886179,0.18123,0.329317,1.349593,0.057628
28,35,217,467,0.317251,0.444444,0.114286,0.444444,0.885714,0.181818,0.327979,1.355102,0.057848
28,35,216,468,0.315789,0.444444,0.114754,0.444444,0.885246,0.18241,0.32664,1.360656,0.057901
28,35,215,469,0.314327,0.444444,0.115226,0.444444,0.884774,0.183007,0.325301,1.366255,0.058012
28,35,214,470,0.312865,0.444444,0.115702,0.444444,0.884298,0.183607,0.323963,1.371901,0.058168
28,35,213,471,0.311404,0.444444,0.116183,0.444444,0.883817,0.184211,0.322624,1.377593,0.058629
28,35,212,472,0.309942,0.444444,0.116667,0.444444,0.883333,0.184818,0.321285,1.383333,0.058848
28,35,211,473,0.30848,0.444444,0.117155,0.444444,0.882845,0.18543,0.319946,1.389121,0.058857
28,35,210,474,0.307018,0.444444,0.117647,0.444444,0.882353,0.186047,0.318608,1.394958,0.059029
28,35,209,475,0.305556,0.444444,0.118143,0.444444,0.881857,0.186667,0.317269,1.400844,0.059139
28,35,208,476,0.304094,0.444444,0.118644,0.444444,0.881356,0.187291,0.31593,1.40678,0.059204
28,35,207,477,0.302632,0.444444,0.119149,0.444444,0.880851,0.187919,0.314592,1.412766,0.059297
28,35,206,478,0.30117,0.444444,0.119658,0.444444,0.880342,0.188552,0.313253,1.418803,0.059329
28,35,205,479,0.299708,0.444444,0.120172,0.444444,0.879828,0.189189,0.311914,1.424893,0.059435
28,35,204,480,0.298246,0.444444,0.12069,0.444444,0.87931,0.189831,0.310576,1.431034,0.059986
28,35,203,481,0.296784,0.444444,0.121212,0.444444,0.878788,0.190476,0.309237,1.437229,0.059992
28,35,202,482,0.295322,0.444444,0.121739,0.444444,0.878261,0.191126,0.307898,1.443478,0.06004
28,35,201,483,0.29386,0.444444,0.122271,0.444444,0.877729,0.191781,0.30656,1.449782,0.060117
27,36,201,483,0.29386,0.428571,0.118421,0.428571,0.881579,0.185567,0.305221,1.404135,0.060187
26,37,201,483,0.29386,0.412698,0.114537,0.412698,0.885463,0.17931,0.303882,1.358087,0.060273
26,37,200,484,0.292398,0.412698,0.115044,0.412698,0.884956,0.179931,0.302544,1.364096,0.060303
26,37,199,485,0.290936,0.412698,0.115556,0.412698,0.884444,0.180556,0.301205,1.370159,0.060305
26,37,198,486,0.289474,0.412698,0.116071,0.412698,0.883929,0.181185,0.299866,1.376276,0.060663
26,37,197,487,0.288012,0.412698,0.116592,0.412698,0.883408,0.181818,0.298527,1.382447,0.060962
