@relation KTFGHU14_timestamp-weka.filters.supervised.attribute.NominalToBinary-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement

@attribute LocalId numeric
@attribute GlobalId numeric
@attribute Age numeric
@attribute Gender numeric
@attribute Region=SW numeric
@attribute Region=NE numeric
@attribute Region=SE numeric
@attribute Region=NW numeric
@attribute CityCode=M numeric
@attribute CityCode=S numeric
@attribute CityCode=D numeric
@attribute CityCode=G numeric
@attribute CityCode=B numeric
@attribute CityCode=K numeric
@attribute CityCode=P numeric
@attribute CityCode=R numeric
@attribute CityCode=F numeric
@attribute CityCode=Q numeric
@attribute CityCode=J numeric
@attribute CityCode=L numeric
@attribute CityCode=C numeric
@attribute CityCode=N numeric
@attribute CityCode=E numeric
@attribute CityCode=O numeric
@attribute CityCode=A numeric
@attribute CityCode=I numeric
@attribute CityCode=H numeric
@attribute TotalSpent numeric
@attribute TotalPur numeric
@attribute FirstPur numeric
@attribute LastPur numeric
@attribute NovelPur numeric
@attribute ChildPur numeric
@attribute YouthPur numeric
@attribute CookPur numeric
@attribute DiyPur numeric
@attribute RefPur numeric
@attribute ArtPur numeric
@attribute GeogPur numeric
@attribute ProvCook numeric
@attribute ProvAtlas numeric
@attribute ProvArt numeric
@attribute RelPur numeric
@attribute ProvPur {No,Yes}

@data
625,5657,58,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,1363561200,14,2,0,0,0,0,0,1,0,0,0,0,1,No
779,6672,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,6,1352329200,12,4,1,0,0,0,0,0,0,0,0,0,0,No
2637,21884,66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,12,1300230000,16,5,3,0,2,0,1,0,2,0,0,0,2,No
3137,25911,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,12,1278626400,8,3,3,1,2,1,0,0,0,0,0,0,0,No
3504,29083,63,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,15,1305151200,4,3,3,0,3,1,1,0,2,0,0,0,2,No
3349,27631,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,2,1372716000,10,1,0,0,0,0,0,0,0,0,0,0,0,No
381,3367,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,1390863600,4,0,0,0,0,0,0,0,0,0,0,0,0,No
3698,30753,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,311,5,1369260000,12,4,0,0,0,0,0,0,3,0,0,0,3,No
1220,10223,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,2,1367704800,12,1,0,0,0,0,0,0,0,0,0,0,0,No
2374,19446,70,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,5,1331334000,20,3,0,0,0,0,2,0,1,0,0,0,1,No
1864,15378,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,10,1326150000,4,2,1,1,2,0,0,0,3,0,0,0,3,No
843,7059,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,4,1346968800,6,1,0,0,1,0,0,0,0,0,0,0,0,No
2600,21576,62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,14,1226358000,16,4,2,1,3,2,0,0,0,0,1,0,1,No
2660,22065,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,1330902000,10,1,1,0,1,0,0,0,0,0,0,0,0,No
3927,32354,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115,3,1378072800,8,2,0,0,0,0,0,0,1,0,0,0,1,No
2976,24634,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108,3,1342821600,16,1,1,1,0,0,0,0,0,0,0,0,0,No
3635,30171,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,14,1231714800,10,3,1,0,1,1,2,0,1,0,1,0,2,No
2669,22118,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,3,1346796000,20,2,0,0,0,0,1,0,0,0,0,0,0,No
1949,16121,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,287,3,1374616800,10,2,0,0,0,0,0,0,0,0,0,0,0,No
1806,14903,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,236,6,1310335200,16,3,0,0,1,0,1,0,0,0,0,0,0,No
350,3057,32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2,1384988400,6,1,0,0,0,0,0,0,0,0,0,0,0,No
2095,17310,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,5,1332799200,16,2,0,0,1,0,2,0,0,0,0,0,0,No
600,5431,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5,1337983200,16,3,1,0,1,0,0,0,0,1,0,0,1,No
55,438,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,378,10,1267830000,10,3,0,1,1,1,0,2,1,0,0,0,3,No
379,3338,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189,1,1362697200,14,0,1,0,0,0,0,0,0,0,0,0,0,No
1808,14922,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,12,1263078000,12,4,1,0,2,0,1,0,1,0,0,0,1,No
1677,13850,57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171,16,1158012000,30,5,3,1,3,1,1,1,2,0,0,0,3,No
1580,13104,37,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,292,8,1300057200,16,3,2,0,1,0,0,2,0,1,0,0,3,No
660,5885,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,254,4,1316556000,32,3,1,0,0,0,0,0,0,0,0,0,0,No
826,6940,56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,1363215600,12,3,1,0,0,0,0,0,0,0,0,0,0,No
114,985,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,3,1369605600,12,2,0,0,0,0,0,0,0,0,0,0,0,No
3262,26855,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,201,14,1200524400,22,4,1,1,1,2,0,1,0,0,0,0,1,No
510,4629,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290,4,1310335200,34,3,0,0,1,0,0,0,0,0,0,0,0,No
306,2707,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,332,14,1274220000,12,4,2,1,3,1,0,1,0,1,0,1,3,No
974,8008,58,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322,6,1305237600,24,3,0,0,1,0,0,0,2,0,0,0,2,No
3308,27278,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280,15,1179784800,34,5,0,0,2,1,3,1,1,0,0,0,2,No
945,7806,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214,5,1348610400,6,2,0,0,1,0,0,0,0,0,0,0,0,No
472,4260,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,4,1341698400,16,2,0,0,0,0,1,1,0,0,0,0,1,No
3296,27190,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,167,5,1336428000,14,2,0,1,1,0,0,0,0,0,0,0,0,No
476,4338,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170,6,1320966000,24,4,0,0,2,0,0,0,0,1,0,0,1,No
2488,20465,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,12,1268694000,24,4,2,1,1,0,2,0,0,0,0,0,0,No
2623,21771,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2,1316124000,26,0,0,0,0,0,0,0,0,0,0,0,0,No
3540,29415,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,2,1384038000,6,1,0,0,0,0,0,1,0,0,0,0,1,No
1058,8774,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192,7,1305324000,18,3,0,0,3,0,1,0,0,0,0,0,0,No
1934,16025,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102,4,1337896800,16,2,0,0,1,0,0,0,0,0,0,0,0,No
624,5654,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,6,1316037600,24,4,0,0,0,2,0,0,0,0,0,0,0,No
378,3329,51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1380146400,8,1,0,0,0,0,0,0,0,0,0,0,0,No
1579,13095,53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,18,1164322800,34,6,2,1,6,0,1,0,1,0,0,0,1,No
1208,10099,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,6,1310767200,30,4,0,1,0,0,0,1,0,0,0,1,2,No
404,3656,69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168,5,1337983200,16,3,1,0,1,0,0,0,0,1,0,0,1,No
3039,25165,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,1317074400,24,2,0,1,0,1,0,0,0,1,0,0,1,No
3166,26094,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,308,1,1372629600,10,0,0,0,0,0,0,0,0,0,0,0,0,No
1064,8903,74,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,2,1373234400,10,1,0,0,0,0,0,0,0,0,0,0,0,No
2793,23110,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,291,6,1326236400,18,3,1,1,0,1,0,0,1,0,0,0,1,No
3763,31209,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233,6,1315692000,22,3,1,1,0,1,0,1,0,0,0,0,1,No
3375,27879,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342,8,1278367200,22,3,0,1,1,2,0,0,1,0,0,2,3,No
3824,31547,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177,8,1332457200,14,4,2,0,0,1,0,0,0,0,0,0,0,No
902,7533,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,276,15,1268348400,22,5,0,1,3,0,2,2,2,0,0,0,4,No
3524,29275,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,166,1,1373493600,10,0,0,0,0,0,0,0,0,0,0,0,0,No
3569,29632,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,4,1304200800,20,1,2,1,0,0,0,0,0,0,0,0,0,No
1607,13309,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136,9,1320274800,12,4,0,0,2,1,0,0,0,0,1,0,1,No
134,1131,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,302,3,1373148000,10,2,0,0,0,0,0,0,0,0,0,0,0,No
2706,22416,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,5,1368223200,4,2,0,0,0,0,0,0,0,0,0,0,0,No
1394,11620,54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,5,1383606000,4,3,0,0,0,0,0,0,0,0,0,0,0,No
2135,17658,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,295,6,1362783600,12,4,0,1,0,0,0,0,2,0,0,0,2,No
3668,30503,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,18,1248559200,16,6,3,1,1,2,2,0,4,0,0,1,5,No
1784,14705,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,6,1352070000,4,3,0,0,0,0,0,1,2,0,0,0,3,No
2768,22898,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,367,13,1227481200,26,5,0,1,4,2,0,0,3,0,0,0,3,No
1543,12779,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,302,2,1367791200,10,0,0,0,0,0,0,0,0,0,0,0,0,No
3391,28049,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171,14,1232406000,6,3,3,1,2,1,0,0,0,0,0,0,0,No
1452,12036,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,2,1374530400,4,0,0,0,0,0,0,0,0,0,0,0,0,No
207,1796,48,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,12,1200783600,30,3,1,2,2,1,1,2,0,0,0,0,2,No
723,6275,53,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,293,16,1252101600,14,5,3,1,3,2,1,1,0,0,0,0,1,No
1859,15337,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,4,1369692000,10,2,0,0,0,0,0,0,1,0,0,0,1,No
2570,21208,52,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,7,1321138800,10,2,1,0,1,1,0,0,0,0,0,0,0,No
2204,18175,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,3,1368136800,4,1,0,0,0,0,0,0,0,0,0,0,0,No
3339,27530,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230,10,1311285600,10,4,0,1,2,0,0,0,1,0,0,0,1,No
3689,30616,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,4,1348178400,14,2,0,1,0,0,0,0,1,0,0,0,1,No
3853,31796,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,229,5,1363129200,12,3,1,0,0,0,0,0,0,0,0,0,0,No
1699,14033,69,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,134,4,1299798000,30,2,1,0,0,0,0,0,0,0,0,0,0,No
1744,14374,61,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,17,1262300400,16,6,1,1,5,1,0,0,0,0,0,0,0,No
646,5783,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,218,4,1353106800,10,2,0,0,1,0,0,0,0,0,0,0,0,No
394,3554,25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232,4,1378418400,8,3,0,0,0,0,0,0,0,0,0,0,0,No
3365,27790,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,334,10,1337032800,8,3,3,0,1,1,0,0,0,0,0,0,0,No
1027,8486,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258,1,1368309600,12,0,0,0,0,0,0,0,0,0,0,0,0,No
2965,24526,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,308,14,1242770400,14,5,0,1,2,3,1,0,1,1,0,0,2,No
2082,17210,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3,1346709600,16,1,0,0,0,2,0,0,0,0,0,0,0,No
1720,14201,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,233,12,1262818800,10,3,1,1,3,1,0,0,0,0,1,0,1,No
1529,12676,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,368,14,1237244400,12,3,3,0,3,1,1,0,2,0,0,0,2,No
170,1406,56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,1335909600,12,0,1,0,0,0,0,1,0,0,0,0,1,No
900,7493,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,244,16,1246485600,14,6,1,2,6,0,0,0,1,0,0,0,1,No
776,6643,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225,16,1262559600,2,6,5,1,2,0,0,0,0,0,0,0,0,No
3499,29037,53,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189,12,1274133600,10,5,0,0,3,0,1,1,0,0,0,0,1,No
967,7960,61,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,1320102000,30,2,1,0,0,0,0,0,0,0,0,0,0,No
1388,11586,25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,15,1232838000,14,4,2,1,3,2,1,1,1,2,0,0,4,No
3227,26572,15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,4,1357945200,16,3,0,0,0,0,0,0,0,0,0,0,0,No
3000,24836,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169,10,1284069600,6,3,2,1,2,0,0,0,0,0,0,0,0,No
2848,23567,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,2,1395270000,2,1,0,0,0,0,0,0,0,0,0,0,0,No
2167,17899,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,1315432800,20,2,1,0,1,0,1,0,0,0,0,0,0,No
1066,8925,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,2,1395529200,2,1,0,0,0,0,0,0,0,0,0,0,0,No
3605,29922,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,146,2,1321398000,30,1,0,0,0,0,0,0,0,0,0,0,0,No
2523,20787,57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,1354057200,14,3,1,0,0,0,1,0,0,0,0,0,0,No
99,808,41,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,3,1353884400,10,1,1,0,0,0,0,0,0,0,0,0,0,No
523,4756,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,291,4,1315432800,32,3,0,0,0,0,0,0,1,0,0,0,1,No
727,6291,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,325,4,1352674800,12,2,1,0,0,0,0,0,0,0,0,0,0,No
997,8235,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,226,10,1247349600,32,3,2,1,0,1,0,2,1,0,0,1,4,No
2401,19677,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,392,16,1259017200,16,6,2,1,4,0,2,0,0,1,0,1,2,No
695,6101,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,292,7,1326754800,4,2,1,0,2,0,0,0,1,1,0,0,2,No
2676,22158,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,199,16,1299193200,16,7,5,0,2,0,0,0,0,0,0,0,0,No
1890,15633,57,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125,9,1347055200,4,2,0,0,1,2,0,0,0,0,0,0,0,No
2249,18512,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179,8,1299279600,20,3,2,1,2,0,0,0,0,0,0,0,0,No
1465,12166,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,254,4,1332885600,12,1,0,1,1,0,0,0,0,0,0,0,0,No
3896,32135,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185,11,1253484000,10,2,1,1,3,1,1,0,0,0,0,1,1,No
2620,21756,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,13,1253570400,12,1,2,2,0,2,0,1,2,0,0,0,3,No
73,585,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,13,1279749600,24,4,3,2,0,2,2,0,0,0,0,0,0,No
3351,27651,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,4,1358636400,16,3,0,0,1,0,0,0,0,0,0,0,0,No
3447,28566,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2,1373925600,8,0,0,0,0,0,0,0,1,0,0,0,1,No
3170,26120,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,4,1348696800,16,2,0,0,2,0,0,0,0,0,0,0,0,No
1225,10240,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,216,4,1356994800,8,2,1,0,0,0,0,0,0,0,0,0,0,No
716,6223,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,411,12,1200610800,28,4,1,0,3,1,1,1,1,0,0,0,2,No
3707,30807,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,1,1367791200,12,0,0,0,0,0,0,0,0,1,0,0,1,No
3656,30381,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215,3,1383260400,6,2,0,0,0,0,0,1,0,0,0,0,1,No
2610,21656,59,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1368655200,12,1,0,0,0,0,0,1,0,0,0,0,1,No
1459,12106,47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,1369346400,12,0,0,0,0,0,0,0,0,0,0,0,0,No
1517,12583,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,201,6,1347487200,14,4,1,0,0,0,1,1,2,0,0,0,3,No
3626,30083,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262,15,1320361200,8,4,4,1,2,0,0,1,0,0,1,0,2,No
545,4983,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263,16,1190930400,20,4,4,1,3,2,0,2,0,0,0,0,2,No
718,6243,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219,2,1393801200,2,1,0,0,0,0,0,0,0,0,0,0,0,No
1663,13775,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,294,5,1300748400,22,2,0,1,0,1,1,1,0,0,0,0,1,No
1339,11124,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,347,12,1242856800,20,3,1,2,2,1,2,1,0,0,0,0,1,No
542,4919,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,16,1194994800,12,5,0,0,4,1,1,2,2,0,0,0,4,No
2627,21814,52,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,4,1377986400,8,3,0,0,0,0,0,1,2,1,0,0,4,No
971,7992,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,16,1241301600,16,4,3,2,1,0,2,1,3,0,2,0,6,No
1152,9700,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1390345200,4,0,0,0,0,0,0,0,0,0,0,0,0,No
2719,22529,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,183,9,1320102000,14,5,0,1,1,1,1,0,2,0,0,0,2,No
813,6867,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209,5,1378936800,2,3,0,0,0,0,0,0,0,0,0,0,0,No
76,609,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,1305842400,36,0,0,0,1,0,0,0,0,0,0,0,0,No
120,1048,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,189,3,1368050400,12,2,0,0,0,0,0,0,0,0,0,0,0,No
3167,26096,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,3,1390863600,4,2,0,0,0,0,0,0,1,0,0,0,1,No
24,201,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,1394751600,2,1,0,0,0,0,0,0,0,0,0,0,0,No
3715,30897,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230,4,1373925600,10,3,0,0,0,0,0,2,0,0,0,0,2,No
1682,13895,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131,7,1299193200,10,1,0,0,0,1,1,0,0,0,0,0,0,No
375,3293,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,3,1383606000,4,1,0,0,0,0,0,0,0,0,0,0,0,No
