@relation KTFGHU14_timestamp-weka.filters.supervised.attribute.NominalToBinary-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-V

@attribute LocalId numeric
@attribute GlobalId numeric
@attribute Age numeric
@attribute Gender numeric
@attribute Region=SW numeric
@attribute Region=NE numeric
@attribute Region=SE numeric
@attribute Region=NW numeric
@attribute CityCode=M numeric
@attribute CityCode=S numeric
@attribute CityCode=D numeric
@attribute CityCode=G numeric
@attribute CityCode=B numeric
@attribute CityCode=K numeric
@attribute CityCode=P numeric
@attribute CityCode=R numeric
@attribute CityCode=F numeric
@attribute CityCode=Q numeric
@attribute CityCode=J numeric
@attribute CityCode=L numeric
@attribute CityCode=C numeric
@attribute CityCode=N numeric
@attribute CityCode=E numeric
@attribute CityCode=O numeric
@attribute CityCode=A numeric
@attribute CityCode=I numeric
@attribute CityCode=H numeric
@attribute TotalSpent numeric
@attribute TotalPur numeric
@attribute FirstPur numeric
@attribute LastPur numeric
@attribute NovelPur numeric
@attribute ChildPur numeric
@attribute YouthPur numeric
@attribute CookPur numeric
@attribute DiyPur numeric
@attribute RefPur numeric
@attribute ArtPur numeric
@attribute GeogPur numeric
@attribute ProvCook numeric
@attribute ProvAtlas numeric
@attribute ProvArt numeric
@attribute RelPur numeric
@attribute ProvPur {No,Yes}

@data
159,1323,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,354,17,1252101600,6,7,1,3,4,1,0,0,0,0,0,0,0,No
1759,14495,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,346,15,1169420400,28,4,3,0,3,1,2,0,1,0,0,1,2,No
162,1352,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169,6,1310508000,16,2,1,0,0,0,0,0,3,0,0,0,3,No
2103,17366,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209,7,1343340000,10,3,0,0,2,1,0,0,0,0,0,0,0,No
164,1357,42,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222,4,1347400800,16,2,0,1,1,0,0,0,0,1,0,0,1,No
3350,27632,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,5,1363302000,12,3,0,0,1,0,0,1,0,0,0,0,1,No
166,1366,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143,2,1374962400,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3993,32928,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,3,1316642400,32,2,1,0,0,0,0,0,1,0,0,0,1,No
169,1394,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,275,13,1237676400,8,3,1,1,1,2,1,2,0,1,1,2,6,No
2668,22117,59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,1330815600,22,2,0,0,1,0,0,1,0,0,0,0,1,No
171,1411,67,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,11,1257548400,34,5,3,1,0,0,1,0,1,0,0,0,1,No
2864,23652,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,15,1295996400,16,6,4,3,0,0,2,3,0,0,0,0,3,No
175,1484,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,5,1311199200,12,1,0,1,0,1,1,0,0,0,0,0,0,No
176,1486,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2,1367964000,8,0,0,0,0,0,0,0,0,0,0,0,0,No
3322,27386,62,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,238,14,1184796000,30,4,1,1,4,1,0,0,0,0,0,0,0,No
178,1496,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,246,3,1384902000,6,2,0,0,0,0,0,0,0,0,0,0,0,No
179,1505,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,4,1357772400,10,2,1,0,0,0,0,0,0,0,0,0,0,No
3452,28630,59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285,2,1379455200,8,1,0,0,0,0,0,1,0,0,0,0,1,No
1835,15127,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187,15,1168902000,32,4,2,1,2,2,1,0,0,2,2,1,5,No
2304,18922,32,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,364,11,1246399200,16,3,2,1,2,1,0,0,0,0,0,0,0,No
2897,23884,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,285,2,1331247600,26,1,0,0,1,0,0,0,1,0,0,0,1,No
188,1552,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178,5,1363561200,14,4,0,1,0,0,0,0,0,0,0,0,0,No
189,1554,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,8,1273615200,32,3,1,0,1,0,0,0,3,0,0,0,3,No
190,1577,53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,11,1310335200,2,2,2,1,2,2,0,0,0,0,0,0,0,No
191,1610,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,391,13,1274306400,8,4,1,1,2,1,3,0,0,0,0,0,0,No
192,1641,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,2,1341266400,18,0,1,0,0,0,1,0,0,0,0,0,0,No
3140,25923,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,162,13,1310335200,12,3,2,0,1,2,1,0,0,0,1,0,1,No
2568,21194,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,445,17,1222380000,16,5,4,2,1,1,1,0,0,0,0,0,0,No
3807,31442,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,8,1357167600,10,6,0,1,0,0,0,0,3,0,0,0,3,No
197,1690,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,362,9,1289084400,14,4,1,0,2,0,1,0,1,1,1,0,3,No
198,1705,61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,271,2,1363993200,12,0,0,1,0,0,0,0,0,0,0,0,0,No
199,1740,57,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1379800800,8,1,0,0,0,0,0,0,0,0,0,0,0,No
200,1741,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,3,1342216800,14,1,0,0,1,0,0,0,0,0,0,0,0,No
3950,32592,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219,2,1369519200,4,0,0,0,0,0,0,0,0,0,0,0,0,No
202,1749,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,304,2,1353366000,16,0,1,0,0,1,0,0,0,0,0,0,0,No
203,1766,56,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164,6,1336341600,12,3,0,1,1,0,0,0,0,0,0,0,0,No
3259,26840,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,279,2,1374703200,10,1,0,0,0,0,0,0,0,0,0,0,0,No
2199,18153,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,298,5,1346882400,12,2,0,0,0,0,1,0,1,0,0,0,1,No
2408,19749,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79,5,1357254000,12,3,1,0,0,0,0,1,0,0,0,0,1,No
3580,29717,44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,6,1315173600,10,2,0,1,1,1,0,0,0,0,0,0,0,No
3226,26571,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163,6,1327359600,28,5,0,0,1,0,0,0,3,0,0,0,3,No
2670,22124,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,4,1353452400,12,2,0,0,1,0,0,0,0,0,0,0,0,No
211,1815,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,4,1351810800,12,2,0,1,0,0,0,0,0,0,0,0,0,No
212,1817,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,123,3,1373320800,4,1,0,0,0,0,0,0,0,0,0,0,0,No
1862,15365,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,13,1248386400,10,3,2,1,2,2,0,1,1,0,0,0,2,No
214,1837,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218,3,1342216800,22,2,0,0,0,1,0,0,0,0,0,0,0,No
3126,25821,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3,1374012000,8,1,0,0,0,0,0,0,1,0,0,0,1,No
1866,15393,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188,3,1374876000,10,2,0,0,0,0,0,0,1,0,0,0,1,No
3992,32924,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,3,1378764000,6,1,0,0,0,0,0,0,0,0,0,0,0,No
3386,28011,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,239,15,1248472800,10,4,1,1,0,2,1,0,2,0,0,0,2,No
3198,26344,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127,2,1351897200,16,0,0,0,0,0,0,0,0,0,0,0,0,No
2868,23669,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,6,1353884400,12,4,0,0,0,0,1,1,1,0,0,0,2,No
2584,21365,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,307,9,1311804000,10,3,1,0,0,0,1,2,0,0,0,0,2,No
225,1960,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,3,1395702000,2,2,0,0,0,0,0,0,0,0,0,0,0,No
226,1962,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,5,1347487200,10,2,2,0,0,0,0,0,0,0,0,0,0,No
227,1977,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194,4,1341784800,14,2,0,0,0,0,0,2,0,0,0,0,2,No
2914,24049,75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2,1352242800,18,1,1,0,0,0,0,0,0,1,0,0,1,No
3965,32679,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,3,1373407200,4,1,0,0,0,0,0,0,0,0,0,0,0,No
230,2046,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88,1,1357945200,16,0,0,0,0,1,0,0,0,0,0,0,0,No
3781,31294,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174,9,1305410400,8,3,0,1,2,1,0,0,0,0,0,0,0,No
232,2062,15,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,11,1289257200,14,4,1,2,1,1,1,0,1,0,0,0,1,No
3793,31359,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256,3,1352156400,12,1,1,0,0,0,0,0,0,1,0,0,1,No
3448,28571,65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,18,1327359600,2,6,0,1,1,1,1,0,3,0,0,0,3,No
1929,15974,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,152,4,1321484400,26,2,1,0,1,0,0,1,0,0,0,0,1,No
1915,15860,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,4,1362524400,8,2,0,0,1,0,0,0,0,0,0,0,0,No
237,2079,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,15,1226703600,36,4,3,1,2,1,2,0,2,0,0,0,2,No
238,2081,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,3,1346882400,14,1,0,0,1,0,1,0,0,0,0,0,0,No
1746,14395,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,237,14,1290294000,4,3,1,2,3,1,1,0,0,0,0,0,0,No
240,2099,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3,1358809200,16,2,1,0,0,0,0,0,0,0,0,0,0,No
3324,27401,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,4,1363042800,10,2,0,0,0,0,1,0,1,0,0,0,1,No
3573,29665,57,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,11,1304632800,12,3,2,1,2,1,0,1,2,0,0,0,3,No
2016,16692,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,2,1379455200,8,1,0,0,0,0,0,0,0,0,0,0,0,No
247,2183,64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,1316988000,32,2,0,0,0,0,0,0,1,0,0,0,1,No
2997,24801,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,3,1305064800,36,2,0,0,0,0,0,0,0,0,0,0,0,No
250,2198,62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,1326495600,26,2,0,0,0,0,1,0,1,0,0,0,1,No
252,2204,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,364,11,1241820000,16,3,0,1,3,0,0,1,3,0,0,0,4,No
254,2226,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124,4,1342389600,16,2,2,0,0,0,0,0,0,0,0,0,0,No
255,2227,27,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,7,1315605600,18,2,1,0,1,3,0,0,0,0,0,0,0,No
3726,30982,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,310,5,1353970800,2,2,0,0,1,0,0,0,0,0,0,0,0,No
258,2253,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1,1368741600,12,0,0,0,0,0,0,0,0,0,0,0,0,No
1865,15391,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,4,1356994800,10,2,1,0,0,0,0,0,0,0,0,0,0,No
261,2268,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,4,1342648800,22,3,0,0,0,1,0,0,0,0,0,0,0,No
1828,15063,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,5,1326236400,28,4,0,0,0,1,0,0,1,0,0,0,1,No
2148,17740,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,4,1309557600,34,3,1,0,0,0,0,0,0,0,0,0,0,No
3379,27924,58,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,4,1331247600,10,0,0,1,0,0,0,0,0,0,0,0,0,No
265,2304,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107,8,1304200800,14,2,1,0,2,0,2,0,1,0,0,0,1,No
2152,17766,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,3,1342303200,16,1,0,0,0,1,0,0,1,0,0,0,1,No
267,2324,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,232,2,1372629600,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3393,28063,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2,1305064800,34,0,1,1,0,0,0,0,0,0,0,0,0,No
2046,16911,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,9,1330729200,10,4,1,0,2,0,0,0,0,0,0,0,0,No
3027,25059,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,177,3,1363215600,6,1,1,0,0,0,0,1,0,0,0,0,1,No
2415,19851,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,1,1341093600,22,0,0,0,0,0,0,0,0,0,0,0,0,No
272,2377,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153,1,1372802400,10,0,0,0,0,0,0,0,0,0,0,0,0,No
273,2382,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,305,11,1241560800,16,3,2,0,0,2,2,0,2,0,0,0,2,No
2203,18174,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,257,11,1279663200,16,3,2,0,2,2,0,0,0,0,0,1,1,No
3454,28648,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,3,1373839200,8,1,0,0,0,0,0,0,0,0,0,0,0,No
3645,30278,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164,2,1378764000,4,0,0,0,0,0,0,0,0,1,0,0,1,No
277,2394,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,320,2,1368741600,6,0,0,0,0,0,0,0,0,0,0,0,0,No
279,2435,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285,12,1253484000,6,3,1,1,2,1,0,0,2,1,0,0,3,No
2546,21027,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,3,1347919200,16,1,0,0,0,0,0,0,0,0,0,0,0,No
281,2473,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,5,1309816800,26,3,2,0,0,0,0,0,0,0,0,0,0,No
2704,22409,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,2,1384815600,2,0,0,0,0,0,0,0,0,0,0,0,0,No
3457,28696,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,1378245600,8,4,0,0,0,0,0,3,0,0,0,0,3,No
3328,27409,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,2,1347400800,20,1,0,0,0,0,0,0,0,0,0,0,0,No
2088,17271,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69,1,1364338800,14,0,0,0,1,0,0,0,0,0,0,0,0,No
3357,27736,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235,3,1336687200,22,1,0,1,0,0,0,0,1,0,0,0,1,No
287,2523,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,3,1395788400,2,2,0,0,0,0,0,0,0,0,0,0,0,No
3720,30927,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,12,1267398000,12,4,2,1,1,1,1,0,1,0,1,0,2,No
290,2536,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3,1385593200,4,1,0,0,0,0,0,0,0,0,0,0,0,No
3228,26587,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,210,5,1348783200,16,3,0,0,2,0,0,0,1,0,0,0,1,No
1684,13898,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,167,9,1332630000,4,2,2,1,1,1,0,1,0,0,0,0,1,No
293,2594,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131,10,1322175600,8,4,0,1,1,1,0,0,0,0,0,0,0,No
2875,23728,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197,16,1290898800,2,6,0,2,4,1,0,0,1,0,0,0,1,No
295,2604,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,3,1353711600,16,1,0,0,1,0,1,0,0,0,0,0,0,No
296,2624,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,4,1310767200,34,3,0,0,1,0,0,0,0,0,0,0,0,No
297,2641,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,210,4,1309903200,34,3,0,0,1,0,0,0,0,0,0,0,0,No
299,2660,39,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,3,1373580000,10,2,0,0,0,0,0,0,0,0,0,0,0,No
301,2673,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,9,1325372400,10,3,0,2,1,0,1,0,0,0,0,0,0,No
303,2684,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,267,4,1352934000,16,2,0,0,2,0,0,0,0,0,0,0,0,No
304,2687,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,3,1389999600,4,2,0,0,0,0,0,0,0,0,0,0,0,No
2672,22148,67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,16,1205535600,24,5,2,1,1,1,0,0,2,0,0,0,2,No
3874,31952,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208,3,1374703200,10,2,0,0,0,0,0,0,1,0,0,0,1,No
3184,26228,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,1305410400,32,1,0,0,0,0,1,0,0,0,0,0,0,No
2223,18332,59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,1363042800,2,1,0,0,0,0,1,1,0,2,0,0,3,No
309,2731,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,267,7,1299279600,12,1,1,2,1,0,1,0,0,1,1,0,2,No
2412,19806,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122,4,1378245600,2,2,0,0,0,0,0,0,0,0,0,0,0,No
311,2761,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,199,14,1311631200,4,4,3,0,2,1,2,1,0,0,0,0,1,No
2348,19263,34,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279,5,1305756000,32,3,0,0,0,0,1,1,0,0,0,1,2,No
314,2798,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,5,1352761200,14,3,1,0,0,0,1,0,0,0,0,0,0,No
3287,27112,36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,6,1362956400,10,4,1,0,0,0,0,0,2,0,0,0,2,No
2238,18428,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,13,1311285600,6,4,0,1,4,1,0,1,1,0,0,0,2,No
1823,15024,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311,5,1337810400,20,3,0,0,1,0,0,0,1,0,0,0,1,No
319,2830,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,269,2,1367877600,12,1,0,0,0,0,0,0,0,0,0,0,0,No
2931,24205,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,3,1358377200,16,2,0,0,0,0,0,1,0,0,0,0,1,No
2397,19644,55,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,359,16,1215295200,12,5,3,1,1,1,1,0,0,0,0,0,0,No
323,2859,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,285,1,1373407200,10,0,0,0,0,0,0,0,0,0,0,0,0,No
1911,15812,27,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,3,1367791200,4,1,0,0,0,0,0,0,0,0,0,0,0,No
325,2875,58,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,361,18,1190844000,16,7,2,1,6,0,2,0,0,0,0,0,0,No
3493,28987,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,12,1294268400,2,4,1,2,0,1,0,0,0,0,0,0,0,No
1925,15950,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,7,1316210400,6,1,0,0,1,0,0,0,0,0,0,0,0,No
330,2907,63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,1373839200,4,1,0,0,0,0,0,0,0,0,0,0,0,No
331,2924,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,5,1330556400,16,2,0,1,0,1,1,0,0,0,0,0,0,No
1745,14380,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,282,2,1388530800,4,1,0,0,0,0,0,0,0,0,0,0,0,No
333,2934,46,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,6,1332457200,8,1,1,1,1,1,0,0,0,0,0,0,0,No
